idx,lr,layers,neurons,max_iter,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score
16.0,0.01,3.0,100.0,100.0,0.4887171745300293,0.001000833511352539,0.9205938229846514,0.8474929869174957,-1.1478550706016417
17.0,0.01,3.0,100.0,200.0,0.4394191265106201,0.0010010242462158204,1.1408365027414067,1.3015079259872437,-2.3202046964917358
18.0,0.01,3.0,100.0,500.0,0.4801140785217285,0.001000833511352539,1.1168381311429039,1.247327411174774,-2.15614943480515
19.0,0.01,3.0,100.0,1000.0,0.42866125106811526,0.0012011051177978516,1.5318363273840927,2.346522533893585,-4.957006712655941
20.0,0.01,5.0,5.0,100.0,0.2569870948791504,0.0008006572723388671,0.6840767423873217,0.4679609894752502,-0.17531219517884494
21.0,0.01,5.0,5.0,200.0,0.14719729423522948,0.0009996891021728516,0.5784375299652603,0.3345899760723114,0.15252274771684607
22.0,0.01,5.0,5.0,500.0,0.15720715522766113,0.0007990360260009766,0.6062082364749571,0.3674884259700775,0.06946878457613034
23.0,0.01,5.0,5.0,1000.0,0.23434047698974608,0.0008007049560546875,0.5717509588576309,0.32689915895462035,0.17220559491756088
24.0,0.01,5.0,10.0,100.0,0.22405509948730468,0.0004001140594482422,0.5681000370210952,0.32273765206336974,0.1825629246473328
25.0,0.01,5.0,10.0,200.0,0.2657747745513916,0.0007999897003173828,0.6911382037050448,0.47767201662063596,-0.2091406073255211
26.0,0.01,5.0,10.0,500.0,0.22390189170837402,0.0,0.5588592858508153,0.31232370138168336,0.2082797907177542
27.0,0.01,5.0,10.0,1000.0,0.1813669204711914,0.0008008003234863282,0.5888466345899558,0.3467403590679169,0.12147226474935098
28.0,0.01,5.0,20.0,100.0,0.2079385757446289,0.00040073394775390624,0.5954771570089187,0.3545930445194244,0.10373006982635784
29.0,0.01,5.0,20.0,200.0,0.21375513076782227,0.0008020877838134765,0.6485226265056351,0.42058159708976744,-0.07110951324435436
30.0,0.01,5.0,20.0,500.0,0.2531902313232422,0.0006006717681884766,0.6695699807429896,0.4483239591121674,-0.14305425782153286
31.0,0.01,5.0,20.0,1000.0,0.15710058212280273,0.0006004810333251953,0.5879681304839168,0.3457065224647522,0.12335804922110634
32.0,0.01,5.0,50.0,100.0,0.3646876335144043,0.0010039329528808594,0.5991105231834787,0.3589334189891815,0.09024381960945387
33.0,0.01,5.0,50.0,200.0,0.4641123294830322,0.0007996559143066406,0.6072547805428348,0.36875836849212645,0.06919458938499987
34.0,0.01,5.0,50.0,500.0,0.3804448127746582,0.0008006095886230469,0.7103759392244304,0.5046339750289917,-0.27860119347353507
35.0,0.01,5.0,50.0,1000.0,0.4330955982208252,0.0008006572723388671,0.6128184035900489,0.375546395778656,0.048622523262765505
36.0,0.01,5.0,100.0,100.0,0.7937520980834961,0.0016018867492675782,0.7587096497994618,0.575640332698822,-0.45624867758388915
37.0,0.01,5.0,100.0,200.0,0.571887731552124,0.0012012481689453124,0.7047715680373214,0.4967029631137848,-0.2654697750675713
38.0,0.01,5.0,100.0,500.0,0.9086691379547119,0.0014011383056640625,0.6317363206494203,0.39909077882766725,-0.012102489189792376
39.0,0.01,5.0,100.0,1000.0,0.8346879482269287,0.0016015529632568359,0.6696461902717108,0.44842602014541627,-0.1416749348317587
40.0,0.01,7.0,5.0,100.0,0.22967028617858887,0.0007995128631591797,0.6178294597530373,0.38171324133872986,0.03213463044970484
41.0,0.01,7.0,5.0,200.0,0.36228318214416505,0.0007993698120117188,0.5800849477450193,0.3364985466003418,0.14620096072350894
42.0,0.01,7.0,5.0,500.0,0.3015591621398926,0.0008004188537597656,0.5767021557971527,0.3325853765010834,0.15948896337305377
43.0,0.01,7.0,5.0,1000.0,0.254945707321167,0.000801849365234375,0.5699579573903644,0.32485207319259646,0.17520402145993458
44.0,0.01,7.0,10.0,100.0,0.2363330364227295,0.0005987167358398437,0.5662862611153883,0.32068012952804564,0.18792599364184467
45.0,0.01,7.0,10.0,200.0,0.19435839653015136,0.0010009288787841796,0.564974476102715,0.31919615864753725,0.19049789925098834
46.0,0.01,7.0,10.0,500.0,0.19397611618041993,0.0006005764007568359,0.5940776723883698,0.3529282808303833,0.10036910939816246
47.0,0.01,7.0,10.0,1000.0,0.2580573558807373,0.0008007526397705078,0.5647994618972506,0.3189984321594238,0.19198625626901172
48.0,0.01,7.0,20.0,100.0,0.22885966300964355,0.0006005764007568359,0.5661045823309849,0.3204743981361389,0.18811417089308674
49.0,0.01,7.0,20.0,200.0,0.29000110626220704,0.0006619453430175781,0.6038117950517468,0.36458868384361265,0.07500906362460438
50.0,0.01,7.0,20.0,500.0,0.2885562896728516,0.0006005287170410157,0.5734052799746162,0.32879361510276794,0.164344481556772
51.0,0.01,7.0,20.0,1000.0,0.2005899429321289,0.0006004810333251953,0.5909456482662889,0.3492167592048645,0.11579426714810873
52.0,0.01,7.0,50.0,100.0,0.39257965087890623,0.001238870620727539,0.6338674252914497,0.40178791284561155,-0.01760002913572245
53.0,0.01,7.0,50.0,200.0,0.4642294406890869,0.001001119613647461,0.5719517286346402,0.3271287798881531,0.17040203725085984
54.0,0.01,7.0,50.0,500.0,0.4521161079406738,0.0010060787200927735,0.56446233299691,0.3186177253723145,0.19300523424210775
55.0,0.01,7.0,50.0,1000.0,0.40520691871643066,0.0009996891021728516,0.5548636895402188,0.3078737139701843,0.22029969796783827
56.0,0.01,7.0,100.0,100.0,0.8987821578979492,0.0020019054412841798,0.5618533974505677,0.3156792402267456,0.20096562580099936
57.0,0.01,7.0,100.0,200.0,0.7906680583953858,0.002001237869262695,0.5682807999137919,0.32294306755065916,0.18048838730951378
58.0,0.01,7.0,100.0,500.0,0.9490906715393066,0.0016013622283935548,0.5741363829620697,0.3296325862407684,0.1632859166572132
59.0,0.01,7.0,100.0,1000.0,0.9065196990966797,0.0020009994506835936,0.5858768787813756,0.3432517170906067,0.13066453124634822
60.0,0.01,9.0,5.0,100.0,0.27822208404541016,0.0008006572723388671,0.5902679332834744,0.34841623306274416,0.11694857619517995
61.0,0.01,9.0,5.0,200.0,0.5078354358673096,0.0004004001617431641,0.616090141825664,0.3795670628547668,0.03924399008589474
62.0,0.01,9.0,5.0,500.0,0.25215902328491213,0.00040044784545898435,0.6144509598584111,0.37754998207092283,0.042282485266852785
63.0,0.01,9.0,5.0,1000.0,0.21643538475036622,0.0006005287170410157,0.568008461341831,0.3226336121559143,0.18302903822138464
64.0,0.01,9.0,10.0,100.0,0.2846376419067383,0.0005975246429443359,0.5585161915534921,0.311940336227417,0.20910261170341995
65.0,0.01,9.0,10.0,200.0,0.28661308288574217,0.0006004810333251953,0.5539250788965491,0.3068329930305481,0.22268941566167538
66.0,0.01,9.0,10.0,500.0,0.2649710655212402,0.0007957935333251954,0.5866420934508626,0.34414894580841066,0.1292145722001699
67.0,0.01,9.0,10.0,1000.0,0.2758305549621582,0.0008007049560546875,0.5543378722048429,0.30729047656059266,0.2218211602496843
68.0,0.01,9.0,20.0,100.0,0.2698493480682373,0.0006004810333251953,0.5638668037838716,0.3179457724094391,0.19503569554471967
69.0,0.01,9.0,20.0,200.0,0.2542255878448486,0.0008007049560546875,0.5638648534871161,0.3179435729980469,0.19555899963778345
70.0,0.01,9.0,20.0,500.0,0.2910285472869873,0.0008005619049072266,0.5623800520694363,0.31627132296562194,0.19885582580202793
71.0,0.01,9.0,20.0,1000.0,0.24542970657348634,0.0008006095886230469,0.5583059249622297,0.3117055058479309,0.2100510461444845
72.0,0.01,9.0,50.0,100.0,0.5009495258331299,0.0010009765625,0.5570710990530535,0.310328209400177,0.21348179726591326
73.0,0.01,9.0,50.0,200.0,0.40263805389404295,0.0010010242462158204,0.5622233187178314,0.31609506011009214,0.1997045050214275
74.0,0.01,9.0,50.0,500.0,0.5883444309234619,0.0010009288787841796,0.5612567938582468,0.3150091886520386,0.20177009771132184
75.0,0.01,9.0,50.0,1000.0,0.6739747047424316,0.0014005184173583984,0.553263919432854,0.3061009645462036,0.22449790082107457
76.0,0.01,9.0,100.0,100.0,0.9920897006988525,0.0020047664642333985,0.5555674329786089,0.30865517258644104,0.21747999698169768
77.0,0.01,9.0,100.0,200.0,1.080866527557373,0.002202272415161133,0.5598003560357088,0.3133764386177063,0.20596801844062923
78.0,0.01,9.0,100.0,500.0,0.9252173900604248,0.002199220657348633,0.5709071103565136,0.3259349286556244,0.17381384324534838
79.0,0.01,9.0,100.0,1000.0,0.7862682342529297,0.0022021770477294923,0.5681611439671571,0.3228070855140686,0.1826173879242902
80.0,0.01,11.0,5.0,100.0,0.26675925254821775,0.0007997989654541015,0.5993713602347338,0.359246027469635,0.09023722376088741
81.0,0.01,11.0,5.0,200.0,0.41893863677978516,0.0003994941711425781,0.5766018417292598,0.33246968388557435,0.15797351899542103
82.0,0.01,11.0,5.0,500.0,0.2678855895996094,0.0006006240844726562,0.5604196862726745,0.3140702247619629,0.2044878362254421
83.0,0.01,11.0,5.0,1000.0,0.34205212593078616,0.001001119613647461,0.5533348245868734,0.30617942810058596,0.2242754892891771
84.0,0.01,11.0,10.0,100.0,0.27444920539855955,0.0008008003234863282,0.5629278992615292,0.3168878197669983,0.19793294927437055
85.0,0.01,11.0,10.0,200.0,0.2913361549377441,0.0008005142211914062,0.5521927083433119,0.30491678714752196,0.2276544062619803
86.0,0.01,11.0,10.0,500.0,0.25348567962646484,0.0008006095886230469,0.5537973972211865,0.30669155716896057,0.2231455056577667
87.0,0.01,11.0,10.0,1000.0,0.31841244697570803,0.000603485107421875,0.5515159252267628,0.3041698157787323,0.22946594249749092
88.0,0.01,11.0,20.0,100.0,0.27935237884521485,0.0005026817321777344,0.5547337848533511,0.307729572057724,0.21981236362156112
89.0,0.01,11.0,20.0,200.0,0.33665785789489744,0.0009764671325683594,0.55890041016601,0.31236966848373415,0.20943901752249117
90.0,0.01,11.0,20.0,500.0,0.2673736572265625,0.001000833511352539,0.556748941155854,0.30996938347816466,0.2148553230400762
91.0,0.01,11.0,20.0,1000.0,0.2877645969390869,0.0011995792388916015,0.5586285186830893,0.31206582188606263,0.20906650288150544
92.0,0.01,11.0,50.0,100.0,0.49045648574829104,0.001600027084350586,0.5725550834109622,0.32781932353973386,0.16950947459478666
93.0,0.01,11.0,50.0,200.0,0.3945777893066406,0.0016015529632568359,0.5612108717364952,0.31495764255523684,0.203047987979956
94.0,0.01,11.0,50.0,500.0,0.4978762149810791,0.0016016483306884766,0.5579229795750702,0.31127805113792417,0.21197366799804102
95.0,0.01,11.0,50.0,1000.0,0.4930103778839111,0.0018016815185546875,0.552418632772947,0.30516634583473207,0.22711265949586174
96.0,0.01,11.0,100.0,100.0,0.9063329219818115,0.002599477767944336,0.5604164742773168,0.31406662464141843,0.20441976293679684
97.0,0.01,11.0,100.0,200.0,0.9067444324493408,0.002802610397338867,0.5547612315859317,0.30776002407073977,0.22017720681110844
98.0,0.01,11.0,100.0,500.0,0.9830843448638916,0.0032059669494628905,0.5554014634638879,0.30847078561782837,0.21855347330361657
99.0,0.01,11.0,100.0,1000.0,0.9648899555206298,0.0030032634735107423,0.5642917970093242,0.31842523217201235,0.1928151544692615
100.0,0.01,13.0,5.0,100.0,0.3341051578521729,0.0006005287170410157,0.5831984625168145,0.34012044668197633,0.13892331646607234
101.0,0.01,13.0,5.0,200.0,0.4653665542602539,0.00040035247802734376,0.5808067651972699,0.3373364984989166,0.14406303609781157
102.0,0.01,13.0,5.0,500.0,0.2532621383666992,0.0010011672973632812,0.5896047044616808,0.34763370752334594,0.1178122926125974
103.0,0.01,13.0,5.0,1000.0,0.29759702682495115,0.0008006572723388671,0.5867841783149716,0.3443156719207764,0.1303169360109122
104.0,0.01,13.0,10.0,100.0,0.3318921089172363,0.0009904861450195312,0.5634940582679715,0.3175255537033081,0.19384696073955326
105.0,0.01,13.0,10.0,200.0,0.3768582820892334,0.0005268096923828125,0.5539923005188745,0.30690746903419497,0.22254296585036015
106.0,0.01,13.0,10.0,500.0,0.3310744285583496,0.0008007526397705078,0.5550676735438335,0.30810012221336364,0.21956318530037988
107.0,0.01,13.0,10.0,1000.0,0.30049858093261717,0.0006006240844726562,0.5592697001821295,0.3127825975418091,0.20706009238478024
108.0,0.01,13.0,20.0,100.0,0.31468563079833983,0.0008008480072021484,0.5546857806971593,0.3076763153076172,0.2207769322542637
109.0,0.01,13.0,20.0,200.0,0.32260837554931643,0.0010006427764892578,0.5567779639286758,0.3100017011165619,0.21462943822713765
110.0,0.01,13.0,20.0,500.0,0.29539055824279786,0.0010009288787841796,0.558512424337629,0.31193612813949584,0.2094249784448845
111.0,0.01,13.0,20.0,1000.0,0.30767998695373533,0.0010009288787841796,0.5626448709639743,0.31656925082206727,0.19790164263295304
112.0,0.01,13.0,50.0,100.0,0.5927183628082275,0.0016013145446777343,0.5518206535270145,0.3045060336589813,0.22850172260099275
113.0,0.01,13.0,50.0,200.0,0.49433608055114747,0.002002239227294922,0.5571251136055587,0.3103883922100067,0.21297449242301753
114.0,0.01,13.0,50.0,500.0,0.5470949172973633,0.0014013290405273438,0.5555057025105125,0.308586585521698,0.2178439878677576
115.0,0.01,13.0,50.0,1000.0,0.5073116779327392,0.001601409912109375,0.5572013092469267,0.31047329902648924,0.21337847141911898
116.0,0.01,13.0,100.0,100.0,0.9604529857635498,0.0032033443450927733,0.5676454655079337,0.32222137451171873,0.1831247853248889
117.0,0.01,13.0,100.0,200.0,1.2691807270050048,0.0031997203826904298,0.5520645126397642,0.3047752261161804,0.22782752037045473
118.0,0.01,13.0,100.0,500.0,1.248819351196289,0.002904987335205078,0.5540332374225115,0.30695282816886904,0.22220608633156952
119.0,0.01,13.0,100.0,1000.0,1.1224871635437013,0.003506183624267578,0.5667279980464703,0.32118062376976014,0.185411167901722
120.0,0.005,3.0,5.0,100.0,0.17680201530456544,0.0007996082305908204,0.8229301069264641,0.6772139608860016,-0.7209675337271867
121.0,0.005,3.0,5.0,200.0,0.28302807807922364,0.0010009288787841796,0.6537548404900979,0.4273953914642334,-0.08208407120198588
122.0,0.005,3.0,5.0,500.0,0.1892854690551758,0.0006005287170410157,0.6478495034572391,0.41970897912979127,-0.06395957085732666
123.0,0.005,3.0,5.0,1000.0,0.21234006881713868,0.0006005764007568359,0.7517509763411285,0.56512953042984,-0.42925032620409065
124.0,0.005,3.0,10.0,100.0,0.2121433734893799,0.0006004810333251953,1.5610219335010929,2.4367894768714904,-5.225743081912098
125.0,0.005,3.0,10.0,200.0,0.23580679893493653,0.00040044784545898435,0.7452503730263683,0.5553981184959411,-0.40751454110227403
126.0,0.005,3.0,10.0,500.0,0.28233017921447756,0.0006004810333251953,1.0670084081146887,1.138506942987442,-1.880970670604856
127.0,0.005,3.0,10.0,1000.0,0.18908987045288086,0.00020017623901367188,0.6771207862667966,0.45849255919456483,-0.16729529296822232
128.0,0.005,3.0,20.0,100.0,0.19829955101013183,0.0008008003234863282,1.0327463853136096,1.0665650963783264,-1.7032649407238314
129.0,0.005,3.0,20.0,200.0,0.2601202964782715,0.0006005287170410157,0.6534700139483945,0.42702305912971494,-0.07792193389901084
130.0,0.005,3.0,20.0,500.0,0.22601709365844727,0.0007993698120117188,0.6709836236658028,0.45021902322769164,-0.13947809297613092
131.0,0.005,3.0,20.0,1000.0,0.2538278579711914,0.00020017623901367188,0.6189752159225819,0.38313031792640684,0.027573843876034832
132.0,0.005,3.0,50.0,100.0,0.2895063877105713,0.001000833511352539,0.8718659062065129,0.760150158405304,-0.9078104053378325
133.0,0.005,3.0,50.0,200.0,0.2955767631530762,0.0007992267608642578,1.0018545031577752,1.0037124454975128,-1.6026468738196074
134.0,0.005,3.0,50.0,500.0,0.3496988773345947,0.0005025863647460938,0.7797684277750792,0.6080388009548188,-0.5390991126908793
135.0,0.005,3.0,50.0,1000.0,0.3230587959289551,0.00040030479431152344,0.665293277769188,0.44261514544487,-0.12397481501019317
136.0,0.005,3.0,100.0,100.0,0.44076104164123536,0.0007987022399902344,0.9640174014333278,0.9293295502662658,-1.3578388294885595
137.0,0.005,3.0,100.0,200.0,0.4584208011627197,0.0007851123809814453,1.3368934378973172,1.7872840642929078,-3.534212051983039
138.0,0.005,3.0,100.0,500.0,0.5683634757995606,0.0010035037994384766,0.7914031108707331,0.626318883895874,-0.5808309576046854
139.0,0.005,3.0,100.0,1000.0,0.4654444694519043,0.0009999275207519531,1.159409896243154,1.3442313075065613,-2.378002460792471
140.0,0.005,5.0,5.0,100.0,0.18164567947387694,0.0008008956909179687,0.5995956319917701,0.35951492190361023,0.08927601477681857
141.0,0.005,5.0,5.0,200.0,0.19275588989257814,0.0008007049560546875,0.6398675208514416,0.40943044424057007,-0.03684243834348888
142.0,0.005,5.0,5.0,500.0,0.2699765205383301,0.0006002426147460937,0.6239869920478217,0.38935976624488833,0.004919228820420641
143.0,0.005,5.0,5.0,1000.0,0.44627962112426756,0.00040030479431152344,0.5907184506716099,0.3489482879638672,0.11641117218668177
144.0,0.005,5.0,10.0,100.0,0.1994051456451416,0.0008008003234863282,0.6814927998356244,0.46443243622779845,-0.17582493932855087
145.0,0.005,5.0,10.0,200.0,0.17207536697387696,0.0006008148193359375,0.7759860311103798,0.6021543204784393,-0.525957021297509
146.0,0.005,5.0,10.0,500.0,0.2075556755065918,0.0008005619049072266,0.5959755296580065,0.35518683195114137,0.0995912419125536
147.0,0.005,5.0,10.0,1000.0,0.21223249435424804,0.0006005287170410157,0.7313747886405747,0.5349090814590454,-0.3571639809785665
148.0,0.005,5.0,20.0,100.0,0.20859217643737793,0.00040030479431152344,0.770657836851792,0.5939135015010834,-0.514800800941537
149.0,0.005,5.0,20.0,200.0,0.20203394889831544,0.0005981922149658203,0.633542165290848,0.40137567520141604,-0.017646465525501108
150.0,0.005,5.0,20.0,500.0,0.2746060848236084,0.0005994796752929688,0.6129241875818742,0.3756760597229004,0.04405145579156635
151.0,0.005,5.0,20.0,1000.0,0.19839611053466796,0.0004004001617431641,0.8457322571562477,0.7152630507946014,-0.8015336972318767
152.0,0.005,5.0,50.0,100.0,0.4863290786743164,0.0010009288787841796,0.6282812673800678,0.39473735094070433,-0.0014390120011668506
153.0,0.005,5.0,50.0,200.0,0.3577240467071533,0.0009930133819580078,0.868770824155349,0.7547627449035644,-0.9130997320302032
154.0,0.005,5.0,50.0,500.0,0.4469247817993164,0.0008006572723388671,0.8191399359165799,0.6709902346134186,-0.7009926497769204
155.0,0.005,5.0,50.0,1000.0,0.34894776344299316,0.0009044647216796875,0.7167995109821466,0.5138015389442444,-0.2989673686845607
156.0,0.005,5.0,100.0,100.0,0.7171801090240478,0.0012010097503662109,0.8913873555139282,0.7945714175701142,-1.0306051990669218
157.0,0.005,5.0,100.0,200.0,0.5982226371765137,0.001601409912109375,1.1001583402635753,1.2103483736515046,-2.0997516491010493
158.0,0.005,5.0,100.0,500.0,0.7959093570709228,0.0012009620666503906,0.7627636867846851,0.5818084418773651,-0.5037680185472084
159.0,0.005,5.0,100.0,1000.0,0.8064541816711426,0.0017035484313964843,0.8323300429573097,0.6927733004093171,-0.756223095395716
160.0,0.005,7.0,5.0,100.0,0.22850704193115234,0.0007991790771484375,0.5854339266729379,0.3427328824996948,0.13209147482133077
161.0,0.005,7.0,5.0,200.0,0.21195149421691895,0.0008016109466552734,0.590601549238052,0.3488101899623871,0.11767950013618449
162.0,0.005,7.0,5.0,500.0,0.25957531929016114,0.00040030479431152344,0.5771122386959956,0.33305853605270386,0.15486113080105127
163.0,0.005,7.0,5.0,1000.0,0.29253602027893066,0.0006005764007568359,0.5892677981472851,0.34723653793334963,0.1188894074435544
164.0,0.005,7.0,10.0,100.0,0.2245795726776123,0.00040044784545898435,0.5893578605950972,0.3473426878452301,0.11723203179428728
165.0,0.005,7.0,10.0,200.0,0.24112286567687988,0.0004002094268798828,0.5587619288235786,0.3122148931026459,0.208841081724127
166.0,0.005,7.0,10.0,500.0,0.226005220413208,0.0008005142211914062,0.5620462070624541,0.31589593887329104,0.2002854032868923
167.0,0.005,7.0,10.0,1000.0,0.2269217014312744,0.0006004810333251953,0.6239573269062704,0.3893227458000183,0.014255012019330415
168.0,0.005,7.0,20.0,100.0,0.23151807785034179,0.0006006717681884766,0.5739152586385952,0.32937872409820557,0.1647408510364499
169.0,0.005,7.0,20.0,200.0,0.20190234184265138,0.0008004188537597656,0.580039519492794,0.3364458441734314,0.1472983660705422
170.0,0.005,7.0,20.0,500.0,0.32230286598205565,0.0007037162780761719,0.6102566869620171,0.3724132239818573,0.05473749349300738
171.0,0.005,7.0,20.0,1000.0,0.21536240577697754,0.0008006095886230469,0.647072497455421,0.4187028169631958,-0.06687703494402628
172.0,0.005,7.0,50.0,100.0,0.4633286952972412,0.001200103759765625,0.5810264465136757,0.33759173154830935,0.1448838619418791
173.0,0.005,7.0,50.0,200.0,0.45889692306518554,0.0014015674591064454,0.5910942211950906,0.34939237833023074,0.1143396482322242
174.0,0.005,7.0,50.0,500.0,0.5530474185943604,0.0010008811950683594,0.7682639011785073,0.5902294218540192,-0.4926352092419119
175.0,0.005,7.0,50.0,1000.0,0.5554400444030761,0.0012010574340820313,0.56051197541483,0.31417367458343504,0.20430355770660444
176.0,0.005,7.0,100.0,100.0,1.068984079360962,0.001702117919921875,0.5646395998948978,0.31881787776947024,0.19238384503708664
177.0,0.005,7.0,100.0,200.0,0.968503475189209,0.0020449161529541016,0.5542638907320065,0.3072084605693817,0.22178951932359103
178.0,0.005,7.0,100.0,500.0,1.2227115631103516,0.002001667022705078,0.5583986114896627,0.31180900931358335,0.209620594921196
179.0,0.005,7.0,100.0,1000.0,0.8830859661102295,0.002000713348388672,0.5579769650732893,0.31133829355239867,0.2116539888863124
180.0,0.005,9.0,5.0,100.0,0.37699289321899415,0.0005993366241455079,0.6315016934031588,0.3987943887710571,-0.018959345891820335
181.0,0.005,9.0,5.0,200.0,0.3821070194244385,0.00020017623901367188,0.5836914910068614,0.34069575667381286,0.1355801076064303
182.0,0.005,9.0,5.0,500.0,0.23652324676513672,0.0008009433746337891,0.5876050388505758,0.34527968168258666,0.12387945846513207
183.0,0.005,9.0,5.0,1000.0,0.3995949745178223,0.0008008480072021484,0.5571385134538115,0.3104033231735229,0.21354915749405007
184.0,0.005,9.0,10.0,100.0,0.23623857498168946,0.0006004810333251953,0.5809400788445406,0.337491375207901,0.14597583909643316
185.0,0.005,9.0,10.0,200.0,0.20721788406372071,0.0004004001617431641,0.5946447657567197,0.353602397441864,0.10308756074852318
186.0,0.005,9.0,10.0,500.0,0.27856926918029784,0.0008008480072021484,0.5554607696603772,0.3085366666316986,0.21848906397448378
187.0,0.005,9.0,10.0,1000.0,0.3189994812011719,0.00020022392272949218,0.5992635170578221,0.3591167628765106,0.09027470444883712
188.0,0.005,9.0,20.0,100.0,0.23674988746643066,0.0006004810333251953,0.5599502791317423,0.3135443150997162,0.20521797230777264
189.0,0.005,9.0,20.0,200.0,0.30052814483642576,0.0010009288787841796,0.5644640541998526,0.31861966848373413,0.1939464914178923
190.0,0.005,9.0,20.0,500.0,0.2979742050170898,0.0008008956909179687,0.5667538595669734,0.32120993733406067,0.18509918311760581
191.0,0.005,9.0,20.0,1000.0,0.26891913414001467,0.0012010574340820313,0.5651951278632438,0.3194455325603485,0.1909773911112195
192.0,0.005,9.0,50.0,100.0,0.4506386280059814,0.0010007858276367188,0.5616679023998865,0.31547083258628844,0.19964371048070467
193.0,0.005,9.0,50.0,200.0,0.5079569339752197,0.0014012813568115234,0.5597387037172402,0.3133074164390564,0.20708488570724795
194.0,0.005,9.0,50.0,500.0,0.44444713592529295,0.0010006427764892578,0.5628661871111535,0.3168183445930481,0.19680011977715778
195.0,0.005,9.0,50.0,1000.0,0.47062835693359373,0.0014013290405273438,0.5640860608112392,0.3181930840015411,0.19377402942142763
196.0,0.005,9.0,100.0,100.0,0.801767635345459,0.0026029109954833984,0.5514549193680707,0.30410252809524535,0.22954937331255182
197.0,0.005,9.0,100.0,200.0,1.080556869506836,0.0024076461791992187,0.5540118118225053,0.30692908763885496,0.22253740273057399
198.0,0.005,9.0,100.0,500.0,0.9381836891174317,0.00200653076171875,0.5575660054088424,0.31087985038757326,0.21250672536708431
199.0,0.005,9.0,100.0,1000.0,0.9500207901000977,0.00220489501953125,0.551081225364011,0.3036905169487,0.23062898062357165
200.0,0.005,11.0,5.0,100.0,0.3402251720428467,0.00040035247802734376,0.61723849894677,0.3809833645820618,0.03675341777249277
201.0,0.005,11.0,5.0,200.0,0.2623589515686035,0.0008006572723388671,0.5743449792498531,0.3298721551895142,0.16613174985258997
202.0,0.005,11.0,5.0,500.0,0.3658137321472168,0.0006001949310302735,0.5570613676385147,0.31031736731529236,0.2133540586175196
203.0,0.005,11.0,5.0,1000.0,0.4837180614471436,0.0007988929748535157,0.568204096920882,0.32285589575767515,0.18028402109932962
204.0,0.005,11.0,10.0,100.0,0.37232747077941897,0.0006006717681884766,0.5514261136540235,0.30407075881958007,0.22962729997901415
205.0,0.005,11.0,10.0,200.0,0.2960545539855957,0.0008006572723388671,0.5556158383432624,0.3087089598178864,0.21754469824889894
206.0,0.005,11.0,10.0,500.0,0.3119415283203125,0.001000833511352539,0.5558617319042344,0.30898226499557496,0.21673830607669514
207.0,0.005,11.0,10.0,1000.0,0.2840584754943848,0.0008008003234863282,0.5626992932238088,0.316630494594574,0.19769290945730533
208.0,0.005,11.0,20.0,100.0,0.26917219161987305,0.0010010719299316407,0.5566112470403399,0.30981608033180236,0.21531190534542252
209.0,0.005,11.0,20.0,200.0,0.32326531410217285,0.0010008811950683594,0.5506473892630801,0.3032125473022461,0.2317707907938346
