idx,lr,n_estimators,max_depth,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score
28.0,0.5,200.0,5.0,12.738978815078735,0.0050812244415283205,18.228330605158543,332.27203665095965,0.39638451913812567
29.0,0.5,200.0,10.0,24.2178861618042,0.011010217666625976,18.54890713604254,344.06195594152985,0.37523078561539525
30.0,0.1,1.0,1.0,0.015213489532470703,0.0006006240844726562,22.78888970387171,519.3334939352301,0.057070665870880964
31.0,0.1,1.0,2.0,0.02802133560180664,0.0008007049560546875,22.680031368679273,514.3838228842758,0.06604439305995147
32.0,0.1,1.0,3.0,0.04103617668151856,0.0006005287170410157,22.59202585879676,510.3996324045414,0.07327500334992827
33.0,0.1,1.0,4.0,0.049644756317138675,0.0008007526397705078,22.532174994593245,507.69890998697304,0.07818398547354818
34.0,0.1,1.0,5.0,0.061864185333251956,0.00040030479431152344,22.48236293407621,505.4566430995239,0.08226200482272043
35.0,0.1,1.0,10.0,0.10349149703979492,0.0006010532379150391,22.359943247824358,499.9670620459261,0.0922259412382163
36.0,0.1,10.0,1.0,0.13634705543518066,0.00022444725036621093,19.913908850744914,396.5637657157766,0.2799725627245699
37.0,0.1,10.0,2.0,0.26476292610168456,0.0008007049560546875,19.19252567032768,368.353041606187,0.33111142538150057
38.0,0.1,10.0,3.0,0.38466172218322753,0.0010010242462158204,18.736874974876038,351.070483824136,0.36249628207984896
39.0,0.1,10.0,4.0,0.49654040336608884,0.0010025501251220703,18.413298672802387,339.04956801382616,0.3843529680255184
40.0,0.1,10.0,5.0,0.5964306354522705,0.0010010242462158204,18.12185500888767,328.4016289631471,0.40369658141394743
41.0,0.1,10.0,10.0,1.0362423419952393,0.0014012813568115234,17.747983904280595,314.99093266660304,0.42816552928461915
42.0,0.1,50.0,1.0,0.6785754680633544,0.0010008811950683594,18.118866034632934,328.2933063809749,0.4038245976055056
43.0,0.1,50.0,2.0,1.3144115447998046,0.0010012149810791015,17.41820644725142,303.39391583907104,0.44902061915899977
44.0,0.1,50.0,3.0,1.9248555660247804,0.0020017623901367188,17.00462104246131,289.15713679771795,0.4748535506906313
45.0,0.1,50.0,4.0,2.499900388717651,0.0018017292022705078,16.750973610480735,280.595116899022,0.4904348890836273
46.0,0.1,50.0,5.0,3.0819353103637694,0.0021924972534179688,16.537643995822265,273.49366893255626,0.5033570490095123
47.0,0.1,50.0,10.0,5.3657020092010494,0.0050045490264892575,16.46824538118998,271.20310593508515,0.5076869127511957
48.0,0.1,100.0,1.0,1.3602570056915284,0.0014014720916748046,17.720778629712804,314.02599524328605,0.4297102597226547
49.0,0.1,100.0,2.0,2.643046426773071,0.0022019386291503907,17.121254764854495,293.1373647230527,0.4676444957279841
50.0,0.1,100.0,3.0,3.897256851196289,0.002602243423461914,16.783557062966615,281.6877876858565,0.48843387230725976
51.0,0.1,100.0,4.0,5.106721544265747,0.0030016422271728514,16.58243734769516,274.9772283902352,0.5006423765090368
52.0,0.1,100.0,5.0,6.257738733291626,0.003497409820556641,16.3907975515273,268.6582443751533,0.5121213529877856
53.0,0.1,100.0,10.0,11.416381978988648,0.007206630706787109,16.413561750403222,269.4050093342997,0.5109372632993538
54.0,0.1,200.0,1.0,2.706878662109375,0.0019073009490966797,17.499695139507946,306.23932997571796,0.4438533938567975
55.0,0.1,200.0,2.0,5.315191984176636,0.003001832962036133,16.868591337155284,284.5493736999503,0.4832620466512497
56.0,0.1,200.0,3.0,7.830999851226807,0.003403043746948242,16.608346308496365,275.8371671029448,0.4990643584862128
57.0,0.1,200.0,4.0,10.445569515228271,0.004591178894042969,16.465033334490027,271.0973227058677,0.5077279218196271
58.0,0.1,200.0,5.0,12.71644859313965,0.005204677581787109,16.376614151598396,268.19349107033287,0.513015386351038
59.0,0.1,200.0,10.0,23.852892541885375,0.012811613082885743,16.40129551433867,269.00249454866577,0.5116698497162174
60.0,0.05,1.0,1.0,0.016614580154418947,0.0006007671356201172,23.124511854590786,534.7430485131098,0.029086484164756475
61.0,0.05,1.0,2.0,0.027825021743774415,0.0008006572723388671,23.069214542102625,532.1886595895592,0.0337177692495094
62.0,0.05,1.0,3.0,0.039823484420776364,0.0008008003234863282,23.02475903039626,530.1395284078142,0.03743688800167653
63.0,0.05,1.0,4.0,0.050044584274291995,0.00040030479431152344,22.994497795673897,528.7469288752517,0.03996779057805957
64.0,0.05,1.0,5.0,0.060654401779174805,0.00020017623901367188,22.969198510867646,527.5840802316444,0.042082790568355864
65.0,0.05,1.0,10.0,0.10949859619140626,0.0008005142211914062,22.90231439693202,524.5160047359198,0.04765118498707379
66.0,0.05,10.0,1.0,0.13967347145080566,0.0008007526397705078,21.031841722655457,442.3383662468309,0.19687206018109427
67.0,0.05,10.0,2.0,0.26143703460693357,0.0006005287170410157,20.550519290259363,422.32384309932223,0.23318411608989642
68.0,0.05,10.0,3.0,0.3778704643249512,0.0006006717681884766,20.2284007337029,409.18819624327205,0.2570058451603696
