idx,lr,n_estimators,max_depth,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score,eta,min_child_weight,subsample
,,,4.0,17.380660820007325,0.16535210609436035,0.34101944710423754,0.10688589960336685,0.686590077312059,0.05,4.0,1.0
,,,6.0,23.924212598800658,0.24939069747924805,0.34088880184154824,0.11042383164167405,0.6869475421475812,0.01,4.0,0.6
,,,6.0,23.983710765838623,0.24562549591064453,0.34088880184154824,0.11042383164167405,0.6869475421475812,0.05,4.0,0.6
,,,6.0,25.328179693222047,0.24329628944396972,0.33832505803644347,0.10643426924943925,0.6913733927138941,0.01,4.0,0.8
,,,6.0,25.084656715393066,0.23802223205566406,0.33832505803644347,0.10643426924943925,0.6913733927138941,0.05,4.0,0.8
,,,6.0,26.504374313354493,0.2421238899230957,0.33869666390517533,0.10591461956501007,0.6906330967968077,0.01,4.0,1.0
,,,6.0,26.550488710403442,0.24707775115966796,0.33869666390517533,0.10591461956501007,0.6906330967968077,0.05,4.0,1.0
,,,8.0,33.1778284072876,0.33671369552612307,0.3384357443188948,0.11087903827428817,0.6916009658085327,0.01,4.0,0.6
,,,8.0,33.212338304519655,0.3368186950683594,0.3384357443188948,0.11087903827428817,0.6916009658085327,0.05,4.0,0.6
,,,8.0,35.54986414909363,0.349228572845459,0.33534388769451073,0.10646228343248368,0.6962398546900482,0.01,4.0,0.8
,,,8.0,35.163528966903684,0.34894351959228515,0.33534388769451073,0.10646228343248368,0.6962398546900482,0.05,4.0,0.8
,,,8.0,36.72215538024902,0.3481719493865967,0.3402902782775879,0.10485645830631256,0.6880299019321086,0.01,4.0,1.0
,,,8.0,36.29993872642517,0.3628960132598877,0.3402902782775879,0.10485645830631256,0.6880299019321086,0.05,4.0,1.0
,,,10.0,43.050848388671874,0.4454056262969971,0.3380092082010786,0.11090222895145416,0.6926867122445486,0.01,4.0,0.6
,,,10.0,42.11647701263428,0.43824048042297364,0.3380092082010786,0.11090222895145416,0.6926867122445486,0.05,4.0,0.6
,,,10.0,46.343665599823,0.5059469699859619,0.33649331177729164,0.10700893849134445,0.694487472599716,0.01,4.0,0.8
,,,10.0,47.94513235092163,0.49463257789611814,0.33649331177729164,0.10700893849134445,0.694487472599716,0.05,4.0,0.8
,,,10.0,48.50413203239441,0.482711124420166,0.34128183415501495,0.10536190271377563,0.6862224101400909,0.01,4.0,1.0
,,,10.0,49.13432536125183,0.49257655143737794,0.34128183415501495,0.10536190271377563,0.6862224101400909,0.05,4.0,1.0
