idx,lr,n_estimators,max_depth,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score,eta,min_child_weight,subsample
,,,1.0,15.659795379638672,0.020401859283447267,167.8378449203278,28169.5421875,0.543228970170848,0.1,10.0,0.4
,,,1.0,17.74257698059082,0.025599861145019533,176.8405344070612,31272.574609375,0.49302650355117433,0.01,10.0,0.6
,,,1.0,17.440569400787354,0.01980118751525879,171.23913400746045,29322.841015625,0.5245808544672856,0.02,10.0,0.6
,,,1.0,17.639780235290527,0.03320355415344238,167.81434705687414,28161.655078125,0.5433769517894349,0.1,10.0,0.6
,,,1.0,18.554755878448486,0.026403093338012697,177.03078607617942,31339.89921875,0.4919368465825742,0.01,10.0,0.8
,,,1.0,18.60655574798584,0.02120065689086914,171.34324445940376,29358.507421875,0.5240075977780332,0.02,10.0,0.8
,,,1.0,18.493356370925902,0.027802038192749023,168.04933473908787,28240.57890625,0.5420977611239726,0.1,10.0,0.8
,,,3.0,39.19189100265503,0.031001806259155273,163.21857349693693,26640.302734375,0.5680529755670044,0.01,10.0,0.4
,,,3.0,39.17228894233703,0.028001832962036132,161.48069374734862,26076.014453125,0.5771730329853585,0.02,10.0,0.4
,,,3.0,38.27720909118652,0.027801132202148436,160.67571305466487,25816.684765625,0.5814186135365625,0.1,10.0,0.4
,,,3.0,46.008861494064334,0.03020029067993164,163.47133970898386,26722.87890625,0.5666986934707936,0.01,10.0,0.6
,,,3.0,45.529670810699464,0.038199329376220705,161.61350863054423,26118.926171875,0.5764857893399716,0.02,10.0,0.6
,,,3.0,45.04401574134827,0.04280219078063965,160.01340031775464,25604.28828125,0.584798599222486,0.1,10.0,0.6
,,,3.0,49.51295571327209,0.028799772262573242,163.62927563168518,26774.53984375,0.565858166943346,0.01,10.0,0.8
,,,3.0,49.28084626197815,0.028800010681152344,161.8054616565059,26181.007421875,0.5754888847896864,0.02,10.0,0.8
,,,3.0,49.03595995903015,0.02940258979797363,160.053112522453,25616.998828125,0.5846680616560603,0.1,10.0,0.8
,,,6.0,82.17953066825866,0.0477999210357666,159.14484729916643,25327.082421875,0.5893079649310777,0.01,10.0,0.4
,,,6.0,79.62556767463684,0.048399925231933594,158.4064195353206,25092.59375,0.5930836809496928,0.02,10.0,0.4
,,,6.0,79.18917422294616,0.05680127143859863,165.2327064041045,27301.847265625,0.5572883652046071,0.1,10.0,0.4
,,,6.0,97.67866363525391,0.05560212135314942,159.38113958762497,25402.34765625,0.5880597699334775,0.01,10.0,0.6
,,,6.0,95.01667275428773,0.06760258674621582,158.39208791989896,25088.053515625,0.5931264971763179,0.02,10.0,0.6
,,,6.0,94.959272813797,0.050201034545898436,162.47437778769918,26397.9234375,0.5717682735126777,0.1,10.0,0.6
,,,6.0,138.44602794647216,0.056401824951171874,159.4248108435447,25416.2703125,0.5878199193035384,0.01,10.0,0.8
,,,6.0,105.15919218063354,0.05600185394287109,158.79052878320545,25214.43203125,0.5911002818129566,0.02,10.0,0.8
,,,6.0,109.45015711784363,0.0568023681640625,161.52252164945915,26089.525,0.5768886013362468,0.1,10.0,0.8
,,,8.0,111.72923865318299,0.06579928398132324,158.6184383493136,25159.808984375,0.5919920580041744,0.01,10.0,0.4
,,,8.0,107.97300357818604,0.07180218696594239,158.35001652786463,25074.727734375,0.5933353527785451,0.02,10.0,0.4
,,,8.0,111.38617510795594,0.0739980697631836,167.1134730972491,27926.912890625,0.5471591238175076,0.1,10.0,0.4
,,,8.0,136.86734681129457,0.07720098495483399,158.78373165252162,25212.2734375,0.5911199945943103,0.01,10.0,0.6
,,,8.0,131.56807417869567,0.08000016212463379,158.62199810004287,25160.93828125,0.5919697269261531,0.02,10.0,0.6
,,,8.0,130.57048573493958,0.06520142555236816,163.3376654931434,26679.19296875,0.5672814594244643,0.1,10.0,0.6
,,,8.0,149.57453508377074,0.10380373001098633,159.18812696185918,25340.859765625,0.5890003451444135,0.01,10.0,0.8
,,,8.0,143.68207116127013,0.08199920654296874,158.99623251236176,25279.801953125,0.5900095869040614,0.02,10.0,0.8
,,,8.0,140.79905796051025,0.0716019630432129,163.52466246525324,26740.315234375,0.5664412575492651,0.1,10.0,0.8
,,,10.0,141.27987370491027,0.10239920616149903,158.49184349084024,25119.664453125,0.5926342609993953,0.01,10.0,0.4
,,,10.0,145.06142473220825,0.11960015296936036,158.79149679099635,25214.739453125,0.5910967148632201,0.02,10.0,0.4
,,,10.0,147.78064126968383,0.10560550689697265,168.19236916957618,28288.673046875,0.5411623827511505,0.1,10.0,0.4
,,,10.0,184.41195034980774,0.1052011489868164,158.89032061260056,25246.133984375,0.5905942537599809,0.01,10.0,0.6
,,,10.0,174.1683783531189,0.09980216026306152,158.94790690466797,25264.437109375,0.5902866046127107,0.02,10.0,0.6
,,,10.0,177.30923309326172,0.07919683456420898,164.6002520312469,27093.24296875,0.5606414654468743,0.1,10.0,0.6
,,,10.0,196.73399896621703,0.1200024127960205,159.37185168459015,25399.387109375,0.5880762937046802,0.01,10.0,0.8
,,,10.0,188.68111009597777,0.08900165557861328,159.57733479805333,25464.92578125,0.5869918656494141,0.02,10.0,0.8
,,,10.0,186.639004945755,0.08880248069763183,163.93940858591628,26876.1296875,0.5640767921798459,0.1,10.0,0.8
