POINT_ID,OC,sample_ID,latitude,longitude,BAND_11,BAND_12,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A
"45722578.00",17,"13178",46.26,13.25,0.18469649553299,0.0703881308436394,0.0842078253626823,0.0739553272724152,0.0408450812101364,0.0759459137916565,0.26243469119072,0.343141227960587,0.346905887126923,0.365501940250397
"45722578.00",17,"13178",46.26,13.25,0.18469649553299,0.0703881308436394,0.0842078253626823,0.0739553272724152,0.0408450812101364,0.0759459137916565,0.26243469119072,0.343141227960587,0.346905887126923,0.365501940250397
"45742532.00",9.7,"13164",45.85,13.25,0.195511296391487,0.109950706362724,0.0920300707221031,0.0857599675655365,0.0641433894634247,0.109545677900314,0.252424299716949,0.359998047351837,0.345739871263504,0.392624139785767
"45742532.00",9.7,"13164",45.85,13.25,0.195511296391487,0.109950706362724,0.0920300707221031,0.0857599675655365,0.0641433894634247,0.109545677900314,0.252424299716949,0.359998047351837,0.345739871263504,0.392624139785767
"45722578.00",17,"13178",46.26,13.25,0.18469649553299,0.0703881308436394,0.0842078253626823,0.0739553272724152,0.0408450812101364,0.0759459137916565,0.26243469119072,0.343141227960587,0.346905887126923,0.365501940250397
"45722578.00",17,"13178",46.26,13.25,0.18469649553299,0.0703881308436394,0.0842078253626823,0.0739553272724152,0.0408450812101364,0.0759459137916565,0.26243469119072,0.343141227960587,0.346905887126923,0.365501940250397
"45742550.00",20.1,"13168",46.01,13.26,0.172108232975006,0.135653510689735,0.161519661545753,0.152064129710197,0.160633340477943,0.152236357331276,0.172936245799065,0.182799190282822,0.170622110366821,0.189708963036537
"45742550.00",20.1,"13168",46.01,13.26,0.172108232975006,0.135653510689735,0.161519661545753,0.152064129710197,0.160633340477943,0.152236357331276,0.172936245799065,0.182799190282822,0.170622110366821,0.189708963036537
"45742532.00",9.7,"13164",45.85,13.25,0.195511296391487,0.109950706362724,0.0920300707221031,0.0857599675655365,0.0641433894634247,0.109545677900314,0.252424299716949,0.359998047351837,0.345739871263504,0.392624139785767
"45742532.00",9.7,"13164",45.85,13.25,0.195511296391487,0.109950706362724,0.0920300707221031,0.0857599675655365,0.0641433894634247,0.109545677900314,0.252424299716949,0.359998047351837,0.345739871263504,0.392624139785767
"45742568.00",104.3,"13184",46.17,13.27,0.174256592988968,0.0674325376749039,0.0879930779337883,0.0758773535490036,0.0450452268123627,0.0758813917636871,0.296143621206284,0.411567002534866,0.39290514588356,0.452201068401337
"45742568.00",104.3,"13184",46.17,13.27,0.174256592988968,0.0674325376749039,0.0879930779337883,0.0758773535490036,0.0450452268123627,0.0758813917636871,0.296143621206284,0.411567002534866,0.39290514588356,0.452201068401337
"45742550.00",20.1,"13168",46.01,13.26,0.172108232975006,0.135653510689735,0.161519661545753,0.152064129710197,0.160633340477943,0.152236357331276,0.172936245799065,0.182799190282822,0.170622110366821,0.189708963036537
"45742550.00",20.1,"13168",46.01,13.26,0.172108232975006,0.135653510689735,0.161519661545753,0.152064129710197,0.160633340477943,0.152236357331276,0.172936245799065,0.182799190282822,0.170622110366821,0.189708963036537
"45742592.00",113.4,"13176",46.38,13.28,0.193349838256836,0.0843030884861946,0.0849072933197021,0.0797348096966743,0.0481097884476185,0.0961901322007179,0.274877995252609,0.327475219964981,0.332479149103165,0.370856940746307
"45742568.00",104.3,"13184",46.17,13.27,0.174256592988968,0.0674325376749039,0.0879930779337883,0.0758773535490036,0.0450452268123627,0.0758813917636871,0.296143621206284,0.411567002534866,0.39290514588356,0.452201068401337
"45742568.00",104.3,"13184",46.17,13.27,0.174256592988968,0.0674325376749039,0.0879930779337883,0.0758773535490036,0.0450452268123627,0.0758813917636871,0.296143621206284,0.411567002534866,0.39290514588356,0.452201068401337
"45742592.00",113.4,"13176",46.38,13.28,0.193349838256836,0.0843030884861946,0.0849072933197021,0.0797348096966743,0.0481097884476185,0.0961901322007179,0.274877995252609,0.327475219964981,0.332479149103165,0.370856940746307
"45782636.00",24,"464",46.78,13.36,0.105896949768066,0.0501365177333355,0.0956840589642525,0.0787775442004204,0.0515836961567402,0.0787880346179008,0.193515360355377,0.234478324651718,0.227604359388351,0.261665016412735
"45782636.00",24,"464",46.78,13.36,0.105896949768066,0.0501365177333355,0.0956840589642525,0.0787775442004204,0.0515836961567402,0.0787880346179008,0.193515360355377,0.234478324651718,0.227604359388351,0.261665016412735
"45782636.00",24,"464",46.78,13.36,0.105896949768066,0.0501365177333355,0.0956840589642525,0.0787775442004204,0.0515836961567402,0.0787880346179008,0.193515360355377,0.234478324651718,0.227604359388351,0.261665016412735
"45782636.00",24,"464",46.78,13.36,0.105896949768066,0.0501365177333355,0.0956840589642525,0.0787775442004204,0.0515836961567402,0.0787880346179008,0.193515360355377,0.234478324651718,0.227604359388351,0.261665016412735
"45822558.00",36.7,"13179",46.08,13.37,0.299610555171967,0.171271845698357,0.110972747206688,0.111275367438793,0.108918145298958,0.144379243254662,0.24368143081665,0.291395783424377,0.273916155099869,0.33369904756546
"45822558.00",36.7,"13179",46.08,13.37,0.299610555171967,0.171271845698357,0.110972747206688,0.111275367438793,0.108918145298958,0.144379243254662,0.24368143081665,0.291395783424377,0.273916155099869,0.33369904756546
"45822558.00",36.7,"13179",46.08,13.37,0.299610555171967,0.171271845698357,0.110972747206688,0.111275367438793,0.108918145298958,0.144379243254662,0.24368143081665,0.291395783424377,0.273916155099869,0.33369904756546
"45822558.00",36.7,"13179",46.08,13.37,0.299610555171967,0.171271845698357,0.110972747206688,0.111275367438793,0.108918145298958,0.144379243254662,0.24368143081665,0.291395783424377,0.273916155099869,0.33369904756546
"45842538.00",31.3,"13167",45.9,13.39,0.373570322990417,0.264325648546219,0.131372913718224,0.137230604887009,0.157246470451355,0.195163041353226,0.272996634244919,0.315747201442719,0.304682731628418,0.351952314376831
"45842538.00",31.3,"13167",45.9,13.39,0.373570322990417,0.264325648546219,0.131372913718224,0.137230604887009,0.157246470451355,0.195163041353226,0.272996634244919,0.315747201442719,0.304682731628418,0.351952314376831
"45862536.00",22.4,"13166",45.88,13.41,0.170953840017319,0.0659302547574043,0.0917913019657135,0.0880799889564514,0.0501095093786716,0.102956049144268,0.3197101354599,0.388663321733475,0.356445103883743,0.433658123016357
"45862536.00",22.4,"13166",45.88,13.41,0.170953840017319,0.0659302547574043,0.0917913019657135,0.0880799889564514,0.0501095093786716,0.102956049144268,0.3197101354599,0.388663321733475,0.356445103883743,0.433658123016357
"45882538.00",22,"13169",45.9,13.44,0.237497702240944,0.132629081606865,0.098587766289711,0.100490942597389,0.0709525346755981,0.121726602315903,0.27014571428299,0.316553145647049,0.29848113656044,0.344177961349487
"45882538.00",22,"13169",45.9,13.44,0.237497702240944,0.132629081606865,0.098587766289711,0.100490942597389,0.0709525346755981,0.121726602315903,0.27014571428299,0.316553145647049,0.29848113656044,0.344177961349487
"45882538.00",22,"13169",45.9,13.44,0.237497702240944,0.132629081606865,0.098587766289711,0.100490942597389,0.0709525346755981,0.121726602315903,0.27014571428299,0.316553145647049,0.29848113656044,0.344177961349487
"45882538.00",22,"13169",45.9,13.44,0.237497702240944,0.132629081606865,0.098587766289711,0.100490942597389,0.0709525346755981,0.121726602315903,0.27014571428299,0.316553145647049,0.29848113656044,0.344177961349487
"45882618.00",35.6,"40",46.62,13.48,0.18289090692997,0.0733109042048454,0.0853675678372383,0.0924137607216835,0.0496834553778172,0.117152877151966,0.362466186285019,0.450644433498383,0.428104728460312,0.489219278097153
"45882618.00",35.6,"40",46.62,13.48,0.18289090692997,0.0733109042048454,0.0853675678372383,0.0924137607216835,0.0496834553778172,0.117152877151966,0.362466186285019,0.450644433498383,0.428104728460312,0.489219278097153
"45922538.00",14.9,"13165",45.9,13.49,0.337102174758911,0.198984563350677,0.120096832513809,0.122600093483925,0.134709417819977,0.160659894347191,0.251925587654114,0.299389749765396,0.288145363330841,0.341436564922333
"45922538.00",14.9,"13165",45.9,13.49,0.337102174758911,0.198984563350677,0.120096832513809,0.122600093483925,0.134709417819977,0.160659894347191,0.251925587654114,0.299389749765396,0.288145363330841,0.341436564922333
"45882646.00",48.7,"46",46.87,13.5,0.220951065421104,0.0990073159337044,0.0865690410137177,0.0946959778666496,0.0520905740559101,0.127362251281738,0.40128019452095,0.477053672075272,0.412672907114029,0.522466659545898
"45882646.00",48.7,"46",46.87,13.5,0.220951065421104,0.0990073159337044,0.0865690410137177,0.0946959778666496,0.0520905740559101,0.127362251281738,0.40128019452095,0.477053672075272,0.412672907114029,0.522466659545898
"45922538.00",14.9,"13165",45.9,13.49,0.337102174758911,0.198984563350677,0.120096832513809,0.122600093483925,0.134709417819977,0.160659894347191,0.251925587654114,0.299389749765396,0.288145363330841,0.341436564922333
"45922538.00",14.9,"13165",45.9,13.49,0.337102174758911,0.198984563350677,0.120096832513809,0.122600093483925,0.134709417819977,0.160659894347191,0.251925587654114,0.299389749765396,0.288145363330841,0.341436564922333
"45882646.00",48.7,"46",46.87,13.5,0.220951065421104,0.0990073159337044,0.0865690410137177,0.0946959778666496,0.0520905740559101,0.127362251281738,0.40128019452095,0.477053672075272,0.412672907114029,0.522466659545898
"45882646.00",48.7,"46",46.87,13.5,0.220951065421104,0.0990073159337044,0.0865690410137177,0.0946959778666496,0.0520905740559101,0.127362251281738,0.40128019452095,0.477053672075272,0.412672907114029,0.522466659545898
"45922586.00",113.9,"20786",46.33,13.52,0.201293617486954,0.0876240953803062,0.0860153064131737,0.0791916847229004,0.0462872348725796,0.105285570025444,0.284632533788681,0.367420464754105,0.33746924996376,0.388651996850967
"45922586.00",113.9,"20786",46.33,13.52,0.201293617486954,0.0876240953803062,0.0860153064131737,0.0791916847229004,0.0462872348725796,0.105285570025444,0.284632533788681,0.367420464754105,0.33746924996376,0.388651996850967
"45922586.00",113.9,"20786",46.33,13.52,0.201293617486954,0.0876240953803062,0.0860153064131737,0.0791916847229004,0.0462872348725796,0.105285570025444,0.284632533788681,0.367420464754105,0.33746924996376,0.388651996850967
"45922586.00",113.9,"20786",46.33,13.52,0.201293617486954,0.0876240953803062,0.0860153064131737,0.0791916847229004,0.0462872348725796,0.105285570025444,0.284632533788681,0.367420464754105,0.33746924996376,0.388651996850967
"45942634.00",30.9,"41",46.76,13.57,0.209099873900414,0.0891926735639572,0.087737500667572,0.0930258482694626,0.0493016950786114,0.111658833920956,0.344948589801788,0.44141948223114,0.428898245096207,0.480289459228516
"45942634.00",30.9,"41",46.76,13.57,0.209099873900414,0.0891926735639572,0.087737500667572,0.0930258482694626,0.0493016950786114,0.111658833920956,0.344948589801788,0.44141948223114,0.428898245096207,0.480289459228516
"45942634.00",30.9,"41",46.76,13.57,0.209099873900414,0.0891926735639572,0.087737500667572,0.0930258482694626,0.0493016950786114,0.111658833920956,0.344948589801788,0.44141948223114,0.428898245096207,0.480289459228516
"45942634.00",30.9,"41",46.76,13.57,0.209099873900414,0.0891926735639572,0.087737500667572,0.0930258482694626,0.0493016950786114,0.111658833920956,0.344948589801788,0.44141948223114,0.428898245096207,0.480289459228516
"45982612.00",29.3,"44",46.56,13.61,0.187979266047478,0.0757392942905426,0.0817469730973244,0.0856225788593292,0.0436183400452137,0.109005309641361,0.355620563030243,0.439276218414307,0.4304039478302,0.482480973005295
"46002576.00",71.7,"20708",46.24,13.61,0.209246546030045,0.0809950903058052,0.0847865790128708,0.0805119872093201,0.0451681464910507,0.0948828682303429,0.311210036277771,0.386334121227264,0.369538843631744,0.427799999713898
"45982612.00",29.3,"44",46.56,13.61,0.187979266047478,0.0757392942905426,0.0817469730973244,0.0856225788593292,0.0436183400452137,0.109005309641361,0.355620563030243,0.439276218414307,0.4304039478302,0.482480973005295
"46002576.00",71.7,"20708",46.24,13.61,0.209246546030045,0.0809950903058052,0.0847865790128708,0.0805119872093201,0.0451681464910507,0.0948828682303429,0.311210036277771,0.386334121227264,0.369538843631744,0.427799999713898
"46062546.00",36.2,"20715",45.96,13.67,0.168154075741768,0.0650334656238556,0.084295742213726,0.070833332836628,0.0427104160189629,0.0764747262001038,0.260438859462738,0.34772664308548,0.335141748189926,0.386324822902679
"46062546.00",36.2,"20715",45.96,13.67,0.168154075741768,0.0650334656238556,0.084295742213726,0.070833332836628,0.0427104160189629,0.0764747262001038,0.260438859462738,0.34772664308548,0.335141748189926,0.386324822902679
"46062546.00",36.2,"20715",45.96,13.67,0.168154075741768,0.0650334656238556,0.084295742213726,0.070833332836628,0.0427104160189629,0.0764747262001038,0.260438859462738,0.34772664308548,0.335141748189926,0.386324822902679
"46062546.00",36.2,"20715",45.96,13.67,0.168154075741768,0.0650334656238556,0.084295742213726,0.070833332836628,0.0427104160189629,0.0764747262001038,0.260438859462738,0.34772664308548,0.335141748189926,0.386324822902679
"46082542.00",33.7,"20714",45.93,13.7,0.188979178667068,0.0713395699858665,0.0851662158966064,0.0800452008843422,0.0421406701207161,0.0862707123160362,0.284660667181015,0.386284619569778,0.385290205478668,0.42158430814743
"46082542.00",33.7,"20714",45.93,13.7,0.188979178667068,0.0713395699858665,0.0851662158966064,0.0800452008843422,0.0421406701207161,0.0862707123160362,0.284660667181015,0.386284619569778,0.385290205478668,0.42158430814743
"46082542.00",33.7,"20714",45.93,13.7,0.188979178667068,0.0713395699858665,0.0851662158966064,0.0800452008843422,0.0421406701207161,0.0862707123160362,0.284660667181015,0.386284619569778,0.385290205478668,0.42158430814743
"46082542.00",33.7,"20714",45.93,13.7,0.188979178667068,0.0713395699858665,0.0851662158966064,0.0800452008843422,0.0421406701207161,0.0862707123160362,0.284660667181015,0.386284619569778,0.385290205478668,0.42158430814743
"46082614.00",37.3,"45",46.57,13.74,0.126480609178543,0.0682916343212128,0.0920540243387222,0.0831815376877785,0.0661083087325096,0.0868385136127472,0.174730494618416,0.209680110216141,0.19401690363884,0.228223413228989
"46082614.00",37.3,"45",46.57,13.74,0.126480609178543,0.0682916343212128,0.0920540243387222,0.0831815376877785,0.0661083087325096,0.0868385136127472,0.174730494618416,0.209680110216141,0.19401690363884,0.228223413228989
"46082614.00",37.3,"45",46.57,13.74,0.126480609178543,0.0682916343212128,0.0920540243387222,0.0831815376877785,0.0661083087325096,0.0868385136127472,0.174730494618416,0.209680110216141,0.19401690363884,0.228223413228989
"46082614.00",37.3,"45",46.57,13.74,0.126480609178543,0.0682916343212128,0.0920540243387222,0.0831815376877785,0.0661083087325096,0.0868385136127472,0.174730494618416,0.209680110216141,0.19401690363884,0.228223413228989
"46122566.00",43.5,"20787",46.14,13.76,0.151927381753922,0.058562770485878,0.0771507993340492,0.0621042624115944,0.0363088920712471,0.0658684968948364,0.226931676268578,0.307542979717255,0.288924813270569,0.336932152509689
"46122566.00",43.5,"20787",46.14,13.76,0.151927381753922,0.058562770485878,0.0771507993340492,0.0621042624115944,0.0363088920712471,0.0658684968948364,0.226931676268578,0.307542979717255,0.288924813270569,0.336932152509689
"46102610.00",145,"42",46.54,13.77,0.0956528335809708,0.0428167730569839,0.0747301578521729,0.0610679760575294,0.035223763436079,0.0625554323196411,0.166372776031494,0.20074462890625,0.197728827595711,0.220094591379166
"46102610.00",145,"42",46.54,13.77,0.0956528335809708,0.0428167730569839,0.0747301578521729,0.0610679760575294,0.035223763436079,0.0625554323196411,0.166372776031494,0.20074462890625,0.197728827595711,0.220094591379166
"46122566.00",43.5,"20787",46.14,13.76,0.151927381753922,0.058562770485878,0.0771507993340492,0.0621042624115944,0.0363088920712471,0.0658684968948364,0.226931676268578,0.307542979717255,0.288924813270569,0.336932152509689
"46122566.00",43.5,"20787",46.14,13.76,0.151927381753922,0.058562770485878,0.0771507993340492,0.0621042624115944,0.0363088920712471,0.0658684968948364,0.226931676268578,0.307542979717255,0.288924813270569,0.336932152509689
"46102610.00",145,"42",46.54,13.77,0.0956528335809708,0.0428167730569839,0.0747301578521729,0.0610679760575294,0.035223763436079,0.0625554323196411,0.166372776031494,0.20074462890625,0.197728827595711,0.220094591379166
"46102610.00",145,"42",46.54,13.77,0.0956528335809708,0.0428167730569839,0.0747301578521729,0.0610679760575294,0.035223763436079,0.0625554323196411,0.166372776031494,0.20074462890625,0.197728827595711,0.220094591379166
"46142582.00",439.1,"20709",46.28,13.8,0.17902660369873,0.0771317332983017,0.0820194780826569,0.0735402405261993,0.0481836013495922,0.086924634873867,0.247058838605881,0.303869962692261,0.301145315170288,0.333483308553696
"46142582.00",439.1,"20709",46.28,13.8,0.17902660369873,0.0771317332983017,0.0820194780826569,0.0735402405261993,0.0481836013495922,0.086924634873867,0.247058838605881,0.303869962692261,0.301145315170288,0.333483308553696
"46202524.00",48,"20713",45.76,13.84,0.283292055130005,0.146159306168556,0.101319022476673,0.100805431604385,0.088077537715435,0.123848251998425,0.241604745388031,0.28582900762558,0.266649067401886,0.324881732463837
"46202524.00",48,"20713",45.76,13.84,0.283292055130005,0.146159306168556,0.101319022476673,0.100805431604385,0.088077537715435,0.123848251998425,0.241604745388031,0.28582900762558,0.266649067401886,0.324881732463837
"46202524.00",48,"20713",45.76,13.84,0.283292055130005,0.146159306168556,0.101319022476673,0.100805431604385,0.088077537715435,0.123848251998425,0.241604745388031,0.28582900762558,0.266649067401886,0.324881732463837
"46202524.00",48,"20713",45.76,13.84,0.283292055130005,0.146159306168556,0.101319022476673,0.100805431604385,0.088077537715435,0.123848251998425,0.241604745388031,0.28582900762558,0.266649067401886,0.324881732463837
"46202584.00",253.6,"20748",46.3,13.88,0.148106172680855,0.0578436441719532,0.0739793330430984,0.0652637332677841,0.0375504307448864,0.0733336210250854,0.239156946539879,0.319328129291534,0.29197359085083,0.359188824892044
"46202584.00",253.6,"20748",46.3,13.88,0.148106172680855,0.0578436441719532,0.0739793330430984,0.0652637332677841,0.0375504307448864,0.0733336210250854,0.239156946539879,0.319328129291534,0.29197359085083,0.359188824892044
"46222562.00",75.4,"20704",46.1,13.89,0.191972464323044,0.0774983018636703,0.0792747661471367,0.0731588378548622,0.0417869612574577,0.0863609462976456,0.280543744564056,0.354659110307693,0.354678899049759,0.393656581640244
"46222562.00",75.4,"20704",46.1,13.89,0.191972464323044,0.0774983018636703,0.0792747661471367,0.0731588378548622,0.0417869612574577,0.0863609462976456,0.280543744564056,0.354659110307693,0.354678899049759,0.393656581640244
"46282550.00",47.3,"20707",45.99,13.96,0.198655784130096,0.0896863117814064,0.0834243446588516,0.0905777588486671,0.0527045354247093,0.115624666213989,0.30626255273819,0.373452037572861,0.366458773612976,0.402870684862137
"46282564.00",24.7,"20705",46.12,13.97,0.239846512675285,0.11743801087141,0.0908074975013733,0.0899996533989906,0.0635195150971413,0.115900330245495,0.287253707647324,0.34422355890274,0.313565880060196,0.390167981386185
"46282564.00",24.7,"20705",46.12,13.97,0.239846512675285,0.11743801087141,0.0908074975013733,0.0899996533989906,0.0635195150971413,0.115900330245495,0.287253707647324,0.34422355890274,0.313565880060196,0.390167981386185
"46262620.00",44.5,"34",46.62,13.98,0.204429760575294,0.0945707187056541,0.0895297676324844,0.092669814825058,0.0594706013798714,0.121293164789677,0.344469517469406,0.438034892082214,0.380740523338318,0.476440101861954
"46262620.00",44.5,"34",46.62,13.98,0.204429760575294,0.0945707187056541,0.0895297676324844,0.092669814825058,0.0594706013798714,0.121293164789677,0.344469517469406,0.438034892082214,0.380740523338318,0.476440101861954
"46282586.00",35.8,"20750",46.31,13.98,0.25594362616539,0.139829099178314,0.0939442589879036,0.102193810045719,0.0787239074707031,0.135200947523117,0.287852823734283,0.34188237786293,0.319751471281052,0.370607495307922
"46282582.00",323.6,"20749",46.28,13.98,0.160136938095093,0.0675661265850067,0.0733933225274086,0.0613146685063839,0.0345349982380867,0.0694777220487595,0.222913831472397,0.289677172899246,0.25165256857872,0.321054905653
"46282582.00",323.6,"20749",46.28,13.98,0.160136938095093,0.0675661265850067,0.0733933225274086,0.0613146685063839,0.0345349982380867,0.0694777220487595,0.222913831472397,0.289677172899246,0.25165256857872,0.321054905653
"46302632.00",49.2,"37",46.73,14.04,0.251266717910767,0.127977102994919,0.103299781680107,0.103327505290508,0.0798323452472687,0.124993041157722,0.276982456445694,0.342114567756653,0.31855171918869,0.380005329847336
"46302632.00",49.2,"37",46.73,14.04,0.251266717910767,0.127977102994919,0.103299781680107,0.103327505290508,0.0798323452472687,0.124993041157722,0.276982456445694,0.342114567756653,0.31855171918869,0.380005329847336
"46302632.00",49.2,"37",46.73,14.04,0.251266717910767,0.127977102994919,0.103299781680107,0.103327505290508,0.0798323452472687,0.124993041157722,0.276982456445694,0.342114567756653,0.31855171918869,0.380005329847336
"46302632.00",49.2,"37",46.73,14.04,0.251266717910767,0.127977102994919,0.103299781680107,0.103327505290508,0.0798323452472687,0.124993041157722,0.276982456445694,0.342114567756653,0.31855171918869,0.380005329847336
"46342602.00",102,"20746",46.45,14.07,0.140480622649193,0.0536158978939056,0.0738897025585175,0.0657364800572395,0.0372589714825153,0.0685662105679512,0.2603739798069,0.338588953018188,0.331590563058853,0.37359556555748
"46342602.00",102,"20746",46.45,14.07,0.140480622649193,0.0536158978939056,0.0738897025585175,0.0657364800572395,0.0372589714825153,0.0685662105679512,0.2603739798069,0.338588953018188,0.331590563058853,0.37359556555748
"46362610.00",294.5,"38",46.52,14.1,0.141375228762627,0.0598617382347584,0.0766783431172371,0.0676531717181206,0.036493968218565,0.0777830183506012,0.229871645569801,0.282327830791473,0.262858241796494,0.321560174226761
"46362610.00",294.5,"38",46.52,14.1,0.141375228762627,0.0598617382347584,0.0766783431172371,0.0676531717181206,0.036493968218565,0.0777830183506012,0.229871645569801,0.282327830791473,0.262858241796494,0.321560174226761
"46402540.00",95.5,"20710",45.89,14.11,0.09724360704422,0.0413738340139389,0.0700372606515884,0.0561954043805599,0.0316832922399044,0.0600852631032467,0.16603022813797,0.20378166437149,0.170922994613647,0.224333986639977
"46402540.00",95.5,"20710",45.89,14.11,0.09724360704422,0.0413738340139389,0.0700372606515884,0.0561954043805599,0.0316832922399044,0.0600852631032467,0.16603022813797,0.20378166437149,0.170922994613647,0.224333986639977
"46402540.00",95.5,"20710",45.89,14.11,0.09724360704422,0.0413738340139389,0.0700372606515884,0.0561954043805599,0.0316832922399044,0.0600852631032467,0.16603022813797,0.20378166437149,0.170922994613647,0.224333986639977
