idx,lr,epochs,dropout,layers,neurons,test_rmse,test_mae,test_r2
22.0,0.01,100.0,0.2,9.0,20.0,0.579984708057532,0.4558189809322357,0.1763218764230875
23.0,0.01,100.0,0.2,9.0,50.0,0.5766663335183972,0.4560306817293167,0.18564566475756544
24.0,0.01,100.0,0.2,10.0,10.0,0.5806895010946352,0.46402139961719513,0.17464213111439558
25.0,0.01,100.0,0.2,10.0,20.0,0.5811299887101808,0.4534798562526703,0.17315015297982234
26.0,0.01,100.0,0.2,10.0,50.0,0.5757603758485432,0.45871563255786896,0.18820385879099777
27.0,0.01,100.0,0.5,7.0,10.0,0.6360229865909119,0.4896613210439682,0.008822374457641613
28.0,0.01,100.0,0.5,7.0,20.0,0.623393526541547,0.4796275496482849,0.04773971781875752
29.0,0.01,100.0,0.5,7.0,50.0,0.6222100052882293,0.48531170189380646,0.05135932245301822
30.0,0.01,100.0,0.5,9.0,10.0,0.6396539169477298,0.49187494814395905,-0.003272243272540498
31.0,0.01,100.0,0.5,9.0,20.0,0.6288818905960494,0.48174436390399933,0.031424516598303864
32.0,0.01,100.0,0.5,9.0,50.0,0.6179889197500639,0.48111362755298615,0.06383683111146704
33.0,0.01,100.0,0.5,10.0,10.0,0.6397165622315737,0.4926697611808777,-0.0024111732082312543
34.0,0.01,100.0,0.5,10.0,20.0,0.6221902658150954,0.4833366274833679,0.05334498246539937
35.0,0.01,100.0,0.5,10.0,50.0,0.6390707812638355,0.49227340519428253,0.0005882237282979208
36.0,0.01,150.0,0.2,7.0,10.0,0.5947442999425347,0.4641377180814743,0.1340012554385553
37.0,0.01,150.0,0.2,7.0,20.0,0.5708670025147615,0.45534665882587433,0.20244925614268067
38.0,0.01,150.0,0.2,7.0,50.0,0.6028428564815808,0.4695097953081131,0.10755854915001761
39.0,0.01,150.0,0.2,9.0,10.0,0.5873097107762494,0.46024222671985626,0.15500138440066308
40.0,0.01,150.0,0.2,9.0,20.0,0.586387255832298,0.460054948925972,0.15790685536967597
41.0,0.01,150.0,0.2,9.0,50.0,0.6123493979345311,0.47768087685108185,0.0808395188721639
42.0,0.01,150.0,0.2,10.0,10.0,0.619545217531715,0.4794311374425888,0.05983894148398683
43.0,0.01,150.0,0.2,10.0,20.0,0.5803020214250518,0.461488738656044,0.1756251255263424
44.0,0.01,150.0,0.2,10.0,50.0,0.5739944815702682,0.4604063779115677,0.19333608275762293
45.0,0.01,150.0,0.5,7.0,10.0,0.639481839827234,0.4923468232154846,-0.0016330309419284594
46.0,0.01,150.0,0.5,7.0,20.0,0.5952319666303414,0.47086404263973236,0.13290774000219596
47.0,0.01,150.0,0.5,7.0,50.0,0.6163683203903505,0.480985552072525,0.06882837961701271
48.0,0.01,150.0,0.5,9.0,10.0,0.6372115951894988,0.49039921164512634,0.005353083437471706
49.0,0.01,150.0,0.5,9.0,20.0,0.6161256975306232,0.4787681996822357,0.06742945824833729
50.0,0.01,150.0,0.5,9.0,50.0,0.6399605361302123,0.49375225603580475,-0.002497423595250181
51.0,0.01,150.0,0.5,10.0,10.0,0.6399137960442156,0.49294987320899963,-0.0026393578262147166
52.0,0.01,150.0,0.5,10.0,20.0,0.6389385687320543,0.49331583082675934,-0.000744514928298412
53.0,0.01,150.0,0.5,10.0,50.0,0.6402419608755954,0.49363891780376434,-0.004535942243112379
54.0,0.005,50.0,0.2,7.0,10.0,0.6128873811107464,0.4682391881942749,0.08081814695717515
55.0,0.005,50.0,0.2,7.0,20.0,0.6191392894101888,0.4724282771348953,0.06054678327534119
56.0,0.005,50.0,0.2,7.0,50.0,0.5706918779176516,0.45138905942440033,0.20163404590859824
57.0,0.005,50.0,0.2,9.0,10.0,0.6301081048686177,0.47999779880046844,0.026591524762613283
58.0,0.005,50.0,0.2,9.0,20.0,0.5870470001432316,0.45718756318092346,0.15703735060763607
59.0,0.005,50.0,0.2,9.0,50.0,0.5910366216980565,0.4542355537414551,0.14454676212241407
60.0,0.005,50.0,0.2,10.0,10.0,0.6091908103640207,0.4666665196418762,0.09035039021912883
61.0,0.005,50.0,0.2,10.0,20.0,2.2315648249580047,2.14261357486248,-17.814119208457782
62.0,0.005,50.0,0.2,10.0,50.0,0.5726952063191172,0.45425666868686676,0.19579848160179153
63.0,0.005,50.0,0.5,7.0,10.0,0.6487352794696091,0.4953986555337906,-0.0302980593720773
64.0,0.005,50.0,0.5,7.0,20.0,0.6422693758415362,0.48989368975162506,-0.010053963290550971
65.0,0.005,50.0,0.5,7.0,50.0,0.6333101262701994,0.48180893063545227,0.016257781224372825
66.0,0.005,50.0,0.5,9.0,10.0,0.6464270193125556,0.49423131346702576,-0.023029173422029703
67.0,0.005,50.0,0.5,9.0,20.0,0.6554875264435982,0.49996478855609894,-0.05249604973398958
68.0,0.005,50.0,0.5,9.0,50.0,0.6456151640959861,0.49415411055088043,-0.021189438336270128
69.0,0.005,50.0,0.5,10.0,10.0,0.6485078050236839,0.49557673931121826,-0.029007399513453547
70.0,0.005,50.0,0.5,10.0,20.0,0.6520688299655416,0.4976216107606888,-0.04197714900839078
71.0,0.005,50.0,0.5,10.0,50.0,0.6481276825785929,0.49488937854766846,-0.03129826232662647
72.0,0.005,100.0,0.2,7.0,10.0,0.5930227087547629,0.4652128517627716,0.13622938134046797
73.0,0.005,100.0,0.2,7.0,20.0,0.5793253691820494,0.4554692953824997,0.1797354255863054
74.0,0.005,100.0,0.2,7.0,50.0,0.5689135103357632,0.45456981658935547,0.2068419079618834
75.0,0.005,100.0,0.2,9.0,10.0,0.584107451774661,0.45638813078403473,0.16342714971242128
76.0,0.005,100.0,0.2,9.0,20.0,0.5769779054379487,0.4542633295059204,0.18542690968240472
77.0,0.005,100.0,0.2,9.0,50.0,0.5723402090573599,0.44910314679145813,0.198222050631007
78.0,0.005,100.0,0.2,10.0,10.0,0.5861280934501363,0.45693857967853546,0.1590767172250696
79.0,0.005,100.0,0.2,10.0,20.0,0.5853356125847837,0.45891572535037994,0.16014183571013102
80.0,0.005,100.0,0.2,10.0,50.0,0.5799181963466092,0.45258331298828125,0.1755155071647171
81.0,0.005,100.0,0.5,7.0,10.0,0.6407473768270554,0.49364592134952545,-0.006366464378224079
82.0,0.005,100.0,0.5,7.0,20.0,0.6100616237631127,0.4735594838857651,0.0842908120952573
83.0,0.005,100.0,0.5,7.0,50.0,0.5872686287167745,0.4557020366191864,0.15581228577226786
84.0,0.005,100.0,0.5,9.0,10.0,0.638340980425294,0.49149860441684723,0.0027885993783626772
85.0,0.005,100.0,0.5,9.0,20.0,0.632321437309917,0.48381248116493225,0.020161094932190593
86.0,0.005,100.0,0.5,9.0,50.0,0.6067365568157874,0.46736861765384674,0.09918941962034006
87.0,0.005,100.0,0.5,10.0,10.0,0.6386513991439203,0.49200914800167084,0.0008439650634251006
88.0,0.005,100.0,0.5,10.0,20.0,0.6301602423565404,0.48335684835910797,0.028267204807601642
89.0,0.005,100.0,0.5,10.0,50.0,0.5877728055152682,0.45724156498908997,0.15236645309580882
90.0,0.005,150.0,0.2,7.0,10.0,0.5852532168215427,0.45554082095623016,0.16103377255834017
91.0,0.005,150.0,0.2,7.0,20.0,0.5755403856368246,0.449603408575058,0.18911376635417898
92.0,0.005,150.0,0.2,7.0,50.0,0.5766658256027655,0.4520210176706314,0.18414849507406506
93.0,0.005,150.0,0.2,9.0,10.0,0.5831556747112765,0.4581112712621689,0.1677401591359507
94.0,0.005,150.0,0.2,9.0,20.0,0.5726435625623598,0.459744393825531,0.19432416694042692
95.0,0.005,150.0,0.2,9.0,50.0,0.5686016413863626,0.448330357670784,0.20800402543655783
96.0,0.005,150.0,0.2,10.0,10.0,0.5835588704429835,0.4617878645658493,0.16638232272046788
97.0,0.005,150.0,0.2,10.0,20.0,0.580898959153955,0.4538163095712662,0.17364802797819257
98.0,0.005,150.0,0.2,10.0,50.0,0.5806011287340732,0.4472561627626419,0.17473475370383224
99.0,0.005,150.0,0.5,7.0,10.0,0.6250887750381742,0.4802292734384537,0.043995558688945224
100.0,0.005,150.0,0.5,7.0,20.0,0.6103189720671665,0.4736888259649277,0.0874989324668119
101.0,0.005,150.0,0.5,7.0,50.0,0.5903436706991266,0.46228910982608795,0.1451151464581394
102.0,0.005,150.0,0.5,9.0,10.0,0.6367490258249838,0.49068792164325714,0.006590729425353659
103.0,0.005,150.0,0.5,9.0,20.0,0.5884653697330511,0.46794725954532623,0.15133880627131824
104.0,0.005,150.0,0.5,9.0,50.0,0.5963909347707337,0.46926116943359375,0.12948407590478944
105.0,0.005,150.0,0.5,10.0,10.0,0.6308591349059997,0.4876624643802643,0.025826195497799964
106.0,0.005,150.0,0.5,10.0,20.0,0.6092014562310784,0.47156645357608795,0.09081145424701226
107.0,0.005,150.0,0.5,10.0,50.0,0.5904010284232521,0.4595300108194351,0.1467821549081268
108.0,0.001,50.0,0.2,7.0,10.0,0.7079677141852287,0.5464240312576294,-0.22949043746588593
109.0,0.001,50.0,0.2,7.0,20.0,0.6973806999344545,0.5348093807697296,-0.19278187755310416
110.0,0.001,50.0,0.2,7.0,50.0,0.6691594709612344,0.5072047114372253,-0.0959324159903896
111.0,0.001,50.0,0.2,9.0,10.0,0.6987906623015567,0.534872829914093,-0.1924892637963579
112.0,0.001,50.0,0.2,9.0,20.0,2.28015884419218,2.1750997602939606,-18.513940209335427
113.0,0.001,50.0,0.2,9.0,50.0,0.6438000791764888,0.4874713867902756,-0.01644734384704144
114.0,0.001,50.0,0.2,10.0,10.0,0.6827313649567792,0.5222508609294891,-0.14243831759674108
115.0,0.001,50.0,0.2,10.0,20.0,2.2734880523866376,2.1672793328762054,-17.71371596329343
116.0,0.001,50.0,0.2,10.0,50.0,0.6234914832659284,0.4731215387582779,0.04731561711094012
117.0,0.001,50.0,0.5,7.0,10.0,0.8586024653522364,0.6832945942878723,-0.8036636616050796
118.0,0.001,50.0,0.5,7.0,20.0,0.6836378931928511,0.5218364596366882,-0.14385652375516322
119.0,0.001,50.0,0.5,7.0,50.0,0.6645132608196789,0.5063818097114563,-0.081030410219741
120.0,0.001,50.0,0.5,9.0,10.0,0.8330244801521982,0.6582542657852173,-0.7042982512860108
121.0,0.001,50.0,0.5,9.0,20.0,0.7031134547584212,0.5385656356811523,-0.21399561146249602
122.0,0.001,50.0,0.5,9.0,50.0,0.658598744569068,0.5019110441207886,-0.06197850519968018
123.0,0.001,50.0,0.5,10.0,10.0,0.7556415026036117,0.5864408910274506,-0.3988205886578795
124.0,0.001,50.0,0.5,10.0,20.0,0.722539521651941,0.5547696053981781,-0.27692316105712134
125.0,0.001,50.0,0.5,10.0,50.0,0.6642445145457264,0.5061594545841217,-0.08227421705180049
126.0,0.001,100.0,0.2,7.0,10.0,0.6317594570005531,0.479829877614975,0.02116158677746416
127.0,0.001,100.0,0.2,7.0,20.0,0.6290260218906432,0.47737881541252136,0.031313522822665196
128.0,0.001,100.0,0.2,7.0,50.0,0.5856068914443312,0.448759526014328,0.15917869648824978
129.0,0.001,100.0,0.2,9.0,10.0,0.6518118378352007,0.496620237827301,-0.040712490119971245
130.0,0.001,100.0,0.2,9.0,20.0,0.6290207417028211,0.47716499865055084,0.031192795789966865
131.0,0.001,100.0,0.2,9.0,50.0,0.5881006150225991,0.45906053483486176,0.1520759094931663
132.0,0.001,100.0,0.2,10.0,10.0,0.6506498307862153,0.49631984531879425,-0.037924516875000314
133.0,0.001,100.0,0.2,10.0,20.0,0.6530783752479844,0.4967804104089737,-0.04359801602289981
134.0,0.001,100.0,0.2,10.0,50.0,0.5942350662869696,0.454542800784111,0.13566112548931053
135.0,0.001,100.0,0.5,7.0,10.0,0.6859373465683465,0.5239656269550323,-0.1527225099334878
136.0,0.001,100.0,0.5,7.0,20.0,0.6629830851148568,0.5056147873401642,-0.07960631348911562
137.0,0.001,100.0,0.5,7.0,50.0,0.6489937388907058,0.49466055631637573,-0.03093032222441494
138.0,0.001,100.0,0.5,9.0,10.0,0.7053514353395504,0.5404051542282104,-0.21788906464654
139.0,0.001,100.0,0.5,9.0,20.0,0.6630518390705589,0.505999743938446,-0.08120713429865511
140.0,0.001,100.0,0.5,9.0,50.0,0.6782448605439306,0.5182439386844635,-0.12712400092642828
141.0,0.001,100.0,0.5,10.0,10.0,0.694349986623315,0.5309865474700928,-0.18153933269997258
142.0,0.001,100.0,0.5,10.0,20.0,0.6709708190239914,0.5116298198699951,-0.10195319327337504
143.0,0.001,100.0,0.5,10.0,50.0,0.6671874454924167,0.5082615315914154,-0.08948909656398574
144.0,0.001,150.0,0.2,7.0,10.0,0.608066200667393,0.4654117077589035,0.09408778393478895
145.0,0.001,150.0,0.2,7.0,20.0,0.5948063193237222,0.4566938132047653,0.13286762774596939
146.0,0.001,150.0,0.2,7.0,50.0,0.5865598812596516,0.4501342177391052,0.1586201534445823
147.0,0.001,150.0,0.2,9.0,10.0,0.6256740453822198,0.4773276001214981,0.04239639697744685
148.0,0.001,150.0,0.2,9.0,20.0,0.5998644529994127,0.4589112550020218,0.1189889207836673
149.0,0.001,150.0,0.2,9.0,50.0,0.5759764690334026,0.45367249846458435,0.1856010082735401
150.0,0.001,150.0,0.2,10.0,10.0,0.6163232837907882,0.46941955387592316,0.0703396383128354
151.0,0.001,150.0,0.2,10.0,20.0,0.5959284456153974,0.45899786055088043,0.13085807274748879
152.0,0.001,150.0,0.2,10.0,50.0,0.5908627838205778,0.46070873737335205,0.1452043673557371
153.0,0.001,150.0,0.5,7.0,10.0,0.6531594169184387,0.4991544932126999,-0.0478873554932745
154.0,0.001,150.0,0.5,7.0,20.0,0.6528581369859636,0.49819315969944,-0.042811070285492914
155.0,0.001,150.0,0.5,7.0,50.0,0.637746339808778,0.484965443611145,0.003726759357613074
156.0,0.001,150.0,0.5,9.0,10.0,0.652963829073671,0.4983529597520828,-0.04429028813094038
157.0,0.001,150.0,0.5,9.0,20.0,0.6568568387411557,0.5008796751499176,-0.057001633434859644
158.0,0.001,150.0,0.5,9.0,50.0,0.654029755380898,0.49863168597221375,-0.04682228824772394
159.0,0.001,150.0,0.5,10.0,10.0,0.65760837458257,0.5012523233890533,-0.05754596672721324
160.0,0.001,150.0,0.5,10.0,20.0,0.6537592484133372,0.49874700605869293,-0.04663825150768475
161.0,0.001,150.0,0.5,10.0,50.0,0.6861675376534871,0.52524134516716,-0.15213172124025243
162.0,0.0005,50.0,0.2,7.0,10.0,0.8847842494111464,0.7125143706798553,-0.9160226408640203
163.0,0.0005,50.0,0.2,7.0,20.0,1.1351898039398882,0.976408839225769,-2.193817372760915
164.0,0.0005,50.0,0.2,7.0,50.0,1.4122150425537314,1.2799189686775208,-3.9123476476193173
165.0,0.0005,50.0,0.2,9.0,10.0,0.788192312641539,0.6179441213607788,-0.5353959692426005
166.0,0.0005,50.0,0.2,9.0,20.0,0.7971073552569389,0.6266091763973236,-0.5634089583817209
167.0,0.0005,50.0,0.2,9.0,50.0,0.7059587642748919,0.5399356484413147,-0.22359899825519436
168.0,0.0005,50.0,0.2,10.0,10.0,0.7455877891043468,0.5776271522045135,-0.362131580522996
169.0,0.0005,50.0,0.2,10.0,20.0,0.7201216665090654,0.5543924570083618,-0.27186340088596006
170.0,0.0005,50.0,0.2,10.0,50.0,0.7055437725748976,0.5402146875858307,-0.2182064446792623
171.0,0.0005,50.0,0.5,7.0,10.0,1.1663374556033013,0.992313951253891,-2.336186055858697
172.0,0.0005,50.0,0.5,7.0,20.0,0.9532584850668944,0.7813592851161957,-1.3188394800617413
173.0,0.0005,50.0,0.5,7.0,50.0,1.1521436963557414,0.9835125505924225,-2.3043577076250035
174.0,0.0005,50.0,0.5,9.0,10.0,0.9630751882063178,0.7857036888599396,-1.2702390119522977
175.0,0.0005,50.0,0.5,9.0,20.0,0.8039969031545362,0.6305822134017944,-0.5819855932882605
176.0,0.0005,50.0,0.5,9.0,50.0,0.6965313736965415,0.5326742231845856,-0.18658750813804315
177.0,0.0005,50.0,0.5,10.0,10.0,0.9994661680680179,0.8230639398097992,-1.454386446220345
178.0,0.0005,50.0,0.5,10.0,20.0,0.7291304552047857,0.5617241561412811,-0.30362215469897724
179.0,0.0005,50.0,0.5,10.0,50.0,0.6930475465704523,0.5306859314441681,-0.17601212031829427
180.0,0.0005,100.0,0.2,7.0,10.0,0.6609839994545603,0.5032017081975937,-0.07107630193618619
181.0,0.0005,100.0,0.2,7.0,20.0,0.6632135023458643,0.5043955445289612,-0.07663593018750936
182.0,0.0005,100.0,0.2,7.0,50.0,0.6504916821576121,0.4932991564273834,-0.03683262605968557
183.0,0.0005,100.0,0.2,9.0,10.0,0.6623625990631925,0.5054506957530975,-0.07591709194036611
184.0,0.0005,100.0,0.2,9.0,20.0,2.2683585814035587,2.1658607870340347,-18.136809804518773
185.0,0.0005,100.0,0.2,9.0,50.0,0.6675416993025786,0.5064680576324463,-0.09311055790198491
186.0,0.0005,100.0,0.2,10.0,10.0,0.6668313209916746,0.5083752870559692,-0.08877021615562875
187.0,0.0005,100.0,0.2,10.0,20.0,0.6636523733871649,0.5052880346775055,-0.07847376750247448
188.0,0.0005,100.0,0.2,10.0,50.0,0.6273069675960643,0.47542475163936615,0.03462585223768361
189.0,0.0005,100.0,0.5,7.0,10.0,0.7865353876039447,0.6153390407562256,-0.5217929327949861
190.0,0.0005,100.0,0.5,7.0,20.0,0.6753043580547485,0.514787495136261,-0.11823359136323008
191.0,0.0005,100.0,0.5,7.0,50.0,0.668937955385835,0.5094638466835022,-0.09526310124975512
192.0,0.0005,100.0,0.5,9.0,10.0,0.7461007524872105,0.5768544971942902,-0.3646101657431994
193.0,0.0005,100.0,0.5,9.0,20.0,0.6860907774118952,0.5241750180721283,-0.1523022121509381
194.0,0.0005,100.0,0.5,9.0,50.0,0.6721630223961503,0.5121268928050995,-0.10581800815059317
195.0,0.0005,100.0,0.5,10.0,10.0,0.7199779997229732,0.5543984770774841,-0.2705046042868422
196.0,0.0005,100.0,0.5,10.0,20.0,0.7004290530674827,0.5369926393032074,-0.2016502559275467
197.0,0.0005,100.0,0.5,10.0,50.0,0.6686813336667567,0.5098349899053574,-0.09502951224502554
198.0,0.0005,150.0,0.2,7.0,10.0,0.6417053407980747,0.4881957769393921,-0.008110206932735287
199.0,0.0005,150.0,0.2,7.0,20.0,0.6158825700778707,0.4673895686864853,0.07115892194961443
200.0,0.0005,150.0,0.2,7.0,50.0,0.6361558589473721,0.4832141846418381,0.003583778162407847
201.0,0.0005,150.0,0.2,9.0,10.0,0.666821923578722,0.5091207921504974,-0.08835924604919376
202.0,0.0005,150.0,0.2,9.0,20.0,0.6380835609835227,0.48513978719711304,0.002862563665937845
203.0,0.0005,150.0,0.2,9.0,50.0,0.5908237310257456,0.45378533005714417,0.14439073440240013
204.0,0.0005,150.0,0.2,10.0,10.0,0.66372978539493,0.5061987340450287,-0.07870286149347472
205.0,0.0005,150.0,0.2,10.0,20.0,0.61988184187118,0.47058574855327606,0.05924622987354328
206.0,0.0005,150.0,0.2,10.0,50.0,0.6143927698603628,0.46514834463596344,0.0754545545428929
207.0,0.0005,150.0,0.5,7.0,10.0,0.709179811132697,0.5442175567150116,-0.2307594952493256
208.0,0.0005,150.0,0.5,7.0,20.0,0.6696355791431552,0.5104428827762604,-0.09769679015264465
209.0,0.0005,150.0,0.5,7.0,50.0,0.6657027863520213,0.5078271925449371,-0.08597289361831906
210.0,0.0005,150.0,0.5,9.0,10.0,0.7426771484691973,0.5745775401592255,-0.3542869394932794
211.0,0.0005,150.0,0.5,9.0,20.0,0.6933018993376618,0.5303714871406555,-0.177455229246805
212.0,0.0005,150.0,0.5,9.0,50.0,0.673210801164897,0.5135866403579712,-0.11222244041804152
213.0,0.0005,150.0,0.5,10.0,10.0,0.71517177390599,0.5491932332515717,-0.25259935818283685
214.0,0.0005,150.0,0.5,10.0,20.0,0.670171195862008,0.5106633603572845,-0.09952198466633155
215.0,0.0005,150.0,0.5,10.0,50.0,0.6797380064613816,0.5189296901226044,-0.13146185237424568
