idx,lr,layers,neurons,max_iter,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score
210.0,0.005,11.0,20.0,500.0,0.41918063163757324,0.0008005142211914062,0.6026652891723889,0.3632054507732391,0.08013328575491788
211.0,0.005,11.0,20.0,1000.0,0.3455134391784668,0.0008007049560546875,0.5722481630544981,0.32746796011924745,0.1703004440067683
212.0,0.005,11.0,50.0,100.0,0.43619551658630373,0.0018018722534179688,0.6280153302156002,0.3944032549858093,-3.13056938073597e-05
213.0,0.005,11.0,50.0,200.0,0.44140048027038575,0.0012012481689453124,0.5862744799222507,0.3437177658081055,0.12976218096458642
214.0,0.005,11.0,50.0,500.0,0.4818371295928955,0.0016013622283935548,0.5786304068948325,0.3348131477832794,0.15143911575267185
215.0,0.005,11.0,50.0,1000.0,0.45942153930664065,0.0012010097503662109,0.5695510013122437,0.3243883430957794,0.17702410916895944
216.0,0.005,11.0,100.0,100.0,0.9553749561309814,0.002402210235595703,0.5859391174294082,0.34332464933395385,0.13094322085613996
217.0,0.005,11.0,100.0,200.0,0.8107568740844726,0.002778291702270508,0.5666768657477073,0.32112267017364504,0.18537201246173768
218.0,0.005,11.0,100.0,500.0,0.8508290767669677,0.002802467346191406,0.5967393161678682,0.356097811460495,0.10042654670387667
219.0,0.005,11.0,100.0,1000.0,0.9332419395446777,0.002602291107177734,0.6376801329787918,0.4066359519958496,-0.03065813035735021
220.0,0.005,13.0,5.0,100.0,0.46322178840637207,0.00040030479431152344,0.7600832552231402,0.5777265548706054,-0.4364692905935401
221.0,0.005,13.0,5.0,200.0,0.5259632110595703,0.0006005287170410157,0.6098945896734321,0.3719714105129242,0.057705811544341776
222.0,0.005,13.0,5.0,500.0,0.33009934425354004,0.0006006717681884766,0.5805347533456301,0.33702059984207156,0.14663097364960698
223.0,0.005,13.0,5.0,1000.0,0.3629563808441162,0.00040035247802734376,0.574011348715186,0.3294890284538269,0.16570379989083955
224.0,0.005,13.0,10.0,100.0,0.33778042793273927,0.0008035659790039063,0.5831412771228536,0.34005374908447267,0.13815244144791333
225.0,0.005,13.0,10.0,200.0,0.381595516204834,0.0008007049560546875,0.5539088519510081,0.3068150162696838,0.2221522869096561
226.0,0.005,13.0,10.0,500.0,0.43175430297851564,0.0010007858276367188,0.5650569339356121,0.3192893385887146,0.19125781769117955
227.0,0.005,13.0,10.0,1000.0,0.2882606029510498,0.0008008480072021484,0.5553618509305939,0.30842678546905516,0.2181909457382723
228.0,0.005,13.0,20.0,100.0,0.3016502857208252,0.000800466537475586,0.5647068601750576,0.31889383792877196,0.191384478177064
229.0,0.005,13.0,20.0,200.0,0.2752493381500244,0.0012013435363769532,0.5701286333064935,0.3250466585159302,0.1740918364763635
230.0,0.005,13.0,20.0,500.0,0.33470587730407714,0.001000833511352539,0.559415940432809,0.3129461944103241,0.20702335517870535
231.0,0.005,13.0,20.0,1000.0,0.379144287109375,0.0010009288787841796,0.5570078926486045,0.31025779247283936,0.21397115637925382
232.0,0.005,13.0,50.0,100.0,0.76389479637146,0.001601266860961914,0.5512526530679883,0.30387948751449584,0.2300377795937611
233.0,0.005,13.0,50.0,200.0,0.5293877124786377,0.0015544891357421875,0.5875864350875393,0.34525781869888306,0.12564406553052307
234.0,0.005,13.0,50.0,500.0,0.6257541656494141,0.0016012191772460938,0.5675478302969353,0.3221105396747589,0.18372899225459463
235.0,0.005,13.0,50.0,1000.0,0.49097700119018556,0.0014013290405273438,0.5731185233812037,0.32846484184265134,0.1683739416368774
236.0,0.005,13.0,100.0,100.0,0.9681288719177246,0.0030025482177734376,0.6296987101879846,0.3965204656124115,-0.004624726256195877
237.0,0.005,13.0,100.0,200.0,1.246132230758667,0.003002786636352539,0.5798186675608544,0.3361896872520447,0.14757984668632182
238.0,0.005,13.0,100.0,500.0,1.0551586151123047,0.0030057430267333984,0.5750449691685736,0.3306767165660858,0.16248831790456275
239.0,0.005,13.0,100.0,1000.0,0.9714833259582519,0.003002834320068359,0.5849197500564008,0.34213111400604246,0.13052721213048318
240.0,0.001,3.0,5.0,100.0,0.25025100708007814,0.0008006572723388671,2.061480167428137,4.2497004806995395,-10.104103931436141
241.0,0.001,3.0,5.0,200.0,0.3897854804992676,0.0005016803741455078,1.4954001629204716,2.2362216472625733,-4.6714602569300645
242.0,0.001,3.0,5.0,500.0,0.789867353439331,0.00040044784545898435,0.8629164015381051,0.7446247160434722,-0.8835335974716013
243.0,0.001,3.0,5.0,1000.0,0.3968151569366455,0.0005958080291748047,0.5803048201439506,0.33675368428230285,0.14761396766952145
244.0,0.001,3.0,10.0,100.0,0.262037992477417,0.0006006240844726562,1.6649247402646052,2.771974390745163,-5.969162410567734
245.0,0.001,3.0,10.0,200.0,0.4262059688568115,0.0006005287170410157,0.6376710615468595,0.4066243827342987,-0.02801870460198379
246.0,0.001,3.0,10.0,500.0,0.31648707389831543,0.00020012855529785156,0.5744644573561561,0.33000941276550294,0.16457747814205914
247.0,0.001,3.0,10.0,1000.0,0.3989621639251709,0.0006007194519042969,0.579357627106142,0.33565526008605956,0.14965413854579018
248.0,0.001,3.0,20.0,100.0,0.25032334327697753,0.0010010242462158204,0.6960053924072127,0.4844235062599182,-0.22530041890289337
249.0,0.001,3.0,20.0,200.0,0.2314089298248291,0.00020022392272949218,0.6203285445821586,0.38480750322341917,0.025754487496879874
250.0,0.001,3.0,20.0,500.0,0.20598673820495605,0.00040030479431152344,0.6431174475965068,0.4136000514030457,-0.0488287095582622
251.0,0.001,3.0,20.0,1000.0,0.32297425270080565,0.0006003856658935546,1.8040238634099124,3.2545020997524263,-7.217544851364091
252.0,0.001,3.0,50.0,100.0,0.273480224609375,0.0008005142211914062,0.7512885468760416,0.5644344806671142,-0.4299985056137638
253.0,0.001,3.0,50.0,200.0,0.31321563720703127,0.0010009765625,0.607383236162108,0.368914395570755,0.0684481259857336
254.0,0.001,3.0,50.0,500.0,0.21770863533020018,0.0006004810333251953,0.7164712316896276,0.5133310258388519,-0.2852937782455208
255.0,0.001,3.0,50.0,1000.0,0.3488433361053467,0.0006006240844726562,0.6608563519886836,0.4367311179637909,-0.10716892071929877
256.0,0.001,3.0,100.0,100.0,0.4306622505187988,0.001000833511352539,0.6474313674549412,0.4191673755645752,-0.053490557056326035
257.0,0.001,3.0,100.0,200.0,0.30815916061401366,0.0010007858276367188,0.9107017126871719,0.8293776094913483,-1.0868373210502227
258.0,0.001,3.0,100.0,500.0,0.3879427909851074,0.0007989406585693359,0.6454021373128832,0.4165439188480377,-0.054219750320816607
259.0,0.001,3.0,100.0,1000.0,0.3752011299133301,0.000800323486328125,0.8640482640947584,0.7465794026851654,-0.890587626720996
260.0,0.001,5.0,5.0,100.0,0.3011767864227295,0.00020017623901367188,0.5874261180604203,0.3450694441795349,0.12640028372945689
261.0,0.001,5.0,5.0,200.0,0.37453999519348147,0.0008007526397705078,0.9982998551602179,0.996602600812912,-1.5241243808430043
262.0,0.001,5.0,5.0,500.0,0.3447235584259033,0.0008007049560546875,0.7044418253504798,0.49623828530311587,-0.25574883942684645
263.0,0.001,5.0,5.0,1000.0,0.4117735862731934,0.0008007049560546875,0.5791167902110338,0.33537625670433047,0.15010131598679607
264.0,0.001,5.0,10.0,100.0,0.33310227394104003,0.00040044784545898435,0.577741402872812,0.33378512859344484,0.15377389357384
265.0,0.001,5.0,10.0,200.0,0.42916383743286135,0.0006007194519042969,0.5878703978851335,0.34559160470962524,0.12462315936557129
266.0,0.001,5.0,10.0,500.0,0.3979621887207031,0.0008007049560546875,0.5694974431389941,0.3243273377418518,0.1781408390044727
267.0,0.001,5.0,10.0,1000.0,0.2935197830200195,0.000600433349609375,0.5728862014531059,0.32819859981536864,0.16816824565246288
268.0,0.001,5.0,20.0,100.0,0.37413997650146485,0.0006006240844726562,0.5713221144285057,0.32640895843505857,0.17236258438156243
269.0,0.001,5.0,20.0,200.0,0.2531090259552002,0.0006010055541992188,0.771057509137835,0.5945296823978424,-0.5052011962532209
270.0,0.001,5.0,20.0,500.0,0.2900216579437256,0.0008008003234863282,0.571995777654736,0.32717916965484617,0.170470633141451
271.0,0.001,5.0,20.0,1000.0,0.31989035606384275,0.0008006572723388671,0.6542950439427504,0.42810200452804564,-0.08328844549933352
272.0,0.001,5.0,50.0,100.0,0.38115105628967283,0.0010009288787841796,0.6149791612040901,0.37819936871528625,0.04249653009794914
273.0,0.001,5.0,50.0,200.0,0.4236330986022949,0.0008008480072021484,0.5933375230875211,0.3520494163036346,0.1079503058499743
274.0,0.001,5.0,50.0,500.0,0.30847978591918945,0.0008009910583496094,0.5961405214531518,0.35538352131843565,0.09844973653571114
275.0,0.001,5.0,50.0,1000.0,0.3929569721221924,0.0008007049560546875,0.5936032063573679,0.3523647665977478,0.10664011472282424
276.0,0.001,5.0,100.0,100.0,0.5775246143341064,0.0012010097503662109,0.6233208176644933,0.3885288417339325,0.019017375805983106
277.0,0.001,5.0,100.0,200.0,0.7168530464172364,0.0016014575958251953,0.5792897476714727,0.33557661175727843,0.15017983390097442
278.0,0.001,5.0,100.0,500.0,0.8081742763519287,0.0011991500854492188,0.6034739655865927,0.3641808271408081,0.07785333754500086
279.0,0.001,5.0,100.0,1000.0,0.47531399726867674,0.001402568817138672,0.5898903076795067,0.347970575094223,0.11957216077465305
280.0,0.001,7.0,5.0,100.0,0.4456045150756836,0.0008008956909179687,1.2448517208962198,1.54965580701828,-2.8007941271998433
281.0,0.001,7.0,5.0,200.0,0.5421186923980713,0.00040035247802734376,1.5443887227065096,2.385136526823044,-5.039822913961927
282.0,0.001,7.0,5.0,500.0,0.597542667388916,0.0008008956909179687,0.5779262149418977,0.3339987099170685,0.15476849674891793
283.0,0.001,7.0,5.0,1000.0,0.6662049770355225,0.0006006240844726562,0.5789935932859116,0.3352335810661316,0.15146277078343526
284.0,0.001,7.0,10.0,100.0,0.3974647045135498,0.0008008956909179687,0.5719923597305727,0.3271752595901489,0.17267122436868862
285.0,0.001,7.0,10.0,200.0,0.4442032814025879,0.00040030479431152344,0.5884108918545967,0.34622737765312195,0.12337635476548711
286.0,0.001,7.0,10.0,500.0,0.5007554531097412,0.00020017623901367188,0.5620880260747647,0.31594294905662534,0.19905366552837273
287.0,0.001,7.0,10.0,1000.0,0.50352463722229,0.0008007526397705078,0.5609464065567228,0.31466087102890017,0.20309314688183422
288.0,0.001,7.0,20.0,100.0,0.3744929313659668,0.0005990505218505859,0.6191895955932926,0.38339575529098513,0.030299050527637105
289.0,0.001,7.0,20.0,200.0,0.28205599784851076,0.0006006240844726562,0.5735024584324233,0.32890506982803347,0.16760308854843362
290.0,0.001,7.0,20.0,500.0,0.2674423694610596,0.0006007194519042969,0.5846266566741027,0.3417883276939392,0.13520091480441143
291.0,0.001,7.0,20.0,1000.0,0.27431578636169435,0.00040044784545898435,0.5822834262253443,0.3390539884567261,0.14349638752597893
292.0,0.001,7.0,50.0,100.0,0.3533714771270752,0.0010012149810791015,0.595030027240919,0.3540607333183289,0.09968776751813088
293.0,0.001,7.0,50.0,200.0,0.3242933750152588,0.0010008811950683594,0.6545540420960493,0.4284409940242767,-0.08304412309871187
294.0,0.001,7.0,50.0,500.0,0.42238364219665525,0.0010009288787841796,0.7010155846295929,0.49142284989356994,-0.24296660618941943
295.0,0.001,7.0,50.0,1000.0,0.411177396774292,0.0012006282806396485,0.7212983730695519,0.5202713429927825,-0.3169042311793363
296.0,0.001,7.0,100.0,100.0,0.5776254653930664,0.0018015384674072265,0.5969353310816514,0.3563317894935608,0.0966772654836137
297.0,0.001,7.0,100.0,200.0,0.42998642921447755,0.0018016338348388673,0.5854903027751899,0.34279889464378355,0.13158400086345323
298.0,0.001,7.0,100.0,500.0,0.6440112113952636,0.0020017623901367188,0.6253160154595563,0.39102011919021606,0.009132630072905056
299.0,0.001,7.0,100.0,1000.0,0.5792776107788086,0.0020009994506835936,0.6366181042468325,0.40528261065483095,-0.026511760562490272
300.0,0.001,9.0,5.0,100.0,0.5255594730377198,0.0008006572723388671,0.5731233385866934,0.3284703612327576,0.16649918637596395
301.0,0.001,9.0,5.0,200.0,0.6399172306060791,0.0007997035980224609,0.5631845335657366,0.31717681884765625,0.19648515185373508
302.0,0.001,9.0,5.0,500.0,1.0525558471679688,0.0008008480072021484,0.669142983739184,0.4477523326873779,-0.13441336923126662
303.0,0.001,9.0,5.0,1000.0,0.6073508262634277,0.0006002902984619141,0.5629941888715957,0.316962456703186,0.19748140056400876
304.0,0.001,9.0,10.0,100.0,0.5152680397033691,0.0006004810333251953,0.5523265290981739,0.30506459474563596,0.22731523961881966
305.0,0.001,9.0,10.0,200.0,0.5283247470855713,0.0010007858276367188,0.5642594054540621,0.31838867664337156,0.19370320872287616
306.0,0.001,9.0,10.0,500.0,0.49451608657836915,0.0006009101867675781,0.5781687797259618,0.33427913784980773,0.15351403955805157
307.0,0.001,9.0,10.0,1000.0,0.5403546333312989,0.0007997035980224609,0.5802679245878547,0.33671086430549624,0.148044492333888
308.0,0.001,9.0,20.0,100.0,0.2611415386199951,0.0008006572723388671,0.5666111227002836,0.3210481643676758,0.18704913014952845
309.0,0.001,9.0,20.0,200.0,0.4094248294830322,0.0010010242462158204,0.5753315477673187,0.3310063898563385,0.16188885577863404
310.0,0.001,9.0,20.0,500.0,0.32349553108215334,0.0004004001617431641,0.5933628426225103,0.35207946300506593,0.10623034148086596
311.0,0.001,9.0,20.0,1000.0,0.33190121650695803,0.0010010242462158204,0.5698450079805438,0.32472333312034607,0.17731723162743357
312.0,0.001,9.0,50.0,100.0,0.4301918506622314,0.0014011859893798828,0.5905815512202041,0.3487865686416626,0.11450230220734288
313.0,0.001,9.0,50.0,200.0,0.5617121696472168,0.0010006427764892578,0.5754722614994264,0.3311683237552643,0.16089806546932067
314.0,0.001,9.0,50.0,500.0,0.3577255725860596,0.0012012481689453124,0.565731161913944,0.3200517475605011,0.18857289625408466
315.0,0.001,9.0,50.0,1000.0,0.5210063934326172,0.0012012481689453124,0.6374655293513691,0.4063623011112213,-0.028840830740280255
316.0,0.001,9.0,100.0,100.0,0.7781870841979981,0.0024019718170166016,0.5862002330470459,0.343630713224411,0.130090958441632
317.0,0.001,9.0,100.0,200.0,0.8922782897949219,0.0022064208984375,0.5810324630974947,0.3375987231731415,0.14560145183376666
318.0,0.001,9.0,100.0,500.0,0.8937235355377198,0.0022019863128662108,0.6185180614674484,0.3825645923614502,0.02579055070208327
319.0,0.001,9.0,100.0,1000.0,0.6741138935089112,0.002402591705322266,0.5851607043678638,0.34241304993629457,0.13316924010850606
320.0,0.001,11.0,5.0,100.0,0.6001451015472412,0.0006005287170410157,1.386264660055177,1.9217297077178954,-3.864916448645304
321.0,0.001,11.0,5.0,200.0,0.48784775733947755,0.0006007194519042969,0.57567091030809,0.33139699697494507,0.16228961796252267
322.0,0.001,11.0,5.0,500.0,1.1806694984436035,0.0012008190155029298,0.6050930949773338,0.36613765358924866,0.07191160954023587
323.0,0.001,11.0,5.0,1000.0,0.47191615104675294,0.00020022392272949218,0.5610823994027305,0.31481345891952517,0.2023689155645374
324.0,0.001,11.0,10.0,100.0,0.6293710231781006,0.0010012149810791015,0.5755287123841294,0.3312332987785339,0.16073777625353464
325.0,0.001,11.0,10.0,200.0,0.4804364204406738,0.000800466537475586,0.5585597474746521,0.31198899149894715,0.20987073171641338
326.0,0.001,11.0,10.0,500.0,0.5950850009918213,0.0008007049560546875,0.5644288318514606,0.3185799062252045,0.19239942019755288
327.0,0.001,11.0,10.0,1000.0,0.5348851680755615,0.0004004001617431641,0.5620047137157786,0.3158492982387543,0.19967268977583918
328.0,0.001,11.0,20.0,100.0,0.4409134864807129,0.000999307632446289,0.5646614930877818,0.31884260177612306,0.19232644296783036
329.0,0.001,11.0,20.0,200.0,0.4956846237182617,0.0007997989654541015,0.588536654650747,0.34637539386749266,0.11858256591221324
330.0,0.001,11.0,20.0,500.0,0.4882509708404541,0.0006005287170410157,0.6445840432480213,0.41548858880996703,-0.05204538299456325
331.0,0.001,11.0,20.0,1000.0,0.4485955715179443,0.0012011051177978516,0.57855262921334,0.3347231447696686,0.15312625598994112
332.0,0.001,11.0,50.0,100.0,0.5695135593414307,0.0010012149810791015,0.5728692734507226,0.32817920446395876,0.1688984811897221
333.0,0.001,11.0,50.0,200.0,0.6419829368591309,0.0012013912200927734,0.5870718999236223,0.34465341567993163,0.1230056307846444
334.0,0.001,11.0,50.0,500.0,0.4706274032592773,0.0012009620666503906,0.5774976367819517,0.333503520488739,0.15559089308740204
335.0,0.001,11.0,50.0,1000.0,0.42258377075195314,0.0010007858276367188,0.6275663710065339,0.39383955001831056,-0.00029167331688313426
336.0,0.001,11.0,100.0,100.0,1.1867823600769043,0.0024022579193115233,0.5793471023279038,0.33564306497573854,0.1496991322445814
337.0,0.001,11.0,100.0,200.0,0.8631436347961425,0.002403736114501953,0.5694364952938531,0.3242579221725464,0.17766931402679068
338.0,0.001,11.0,100.0,500.0,0.9512818813323974,0.002401399612426758,0.5929938370093306,0.35164169073104856,0.10871907655966243
339.0,0.001,11.0,100.0,1000.0,0.8842291831970215,0.002703571319580078,0.5744182162376248,0.32995628714561465,0.1651653352196815
340.0,0.001,13.0,5.0,100.0,0.4962507724761963,0.0006003856658935546,0.5891800436833077,0.34713312387466433,0.12027920112690091
341.0,0.001,13.0,5.0,200.0,0.791617488861084,0.0006006717681884766,0.558893382132543,0.3123618125915527,0.20835460460025956
342.0,0.001,13.0,5.0,500.0,1.316101312637329,0.0006006240844726562,0.6622800083900253,0.43861480951309206,-0.1119481624871135
343.0,0.001,13.0,5.0,1000.0,1.586876106262207,0.0008006095886230469,0.5781223451708073,0.33422544598579407,0.15191482111561821
344.0,0.001,13.0,10.0,100.0,0.6489908695220947,0.0008008956909179687,0.5585051032732222,0.31192795038223264,0.20933911487160603
345.0,0.001,13.0,10.0,200.0,0.5228145122528076,0.0008007049560546875,0.5791051494622391,0.33536277413368226,0.15084898864177873
346.0,0.001,13.0,10.0,500.0,0.6863147735595703,0.0004004955291748047,0.6097864375939922,0.37183949947357176,0.058177830393137064
347.0,0.001,13.0,10.0,1000.0,0.6666049957275391,0.0008007049560546875,0.5619628407744053,0.3158022344112396,0.2006287595135084
348.0,0.001,13.0,20.0,100.0,0.5614182472229003,0.001000690460205078,0.596377092167885,0.3556656360626221,0.100412546691247
349.0,0.001,13.0,20.0,200.0,0.5171745300292969,0.0008034706115722656,0.5577439092357406,0.31107826828956603,0.2121025589724237
350.0,0.001,13.0,20.0,500.0,0.5797360897064209,0.0008000850677490235,0.8654378165291793,0.7489826142787933,-0.8968892462652794
351.0,0.001,13.0,20.0,1000.0,0.5806893348693848,0.0008005142211914062,0.5837367728979083,0.34074862003326417,0.13730360868264063
352.0,0.001,13.0,50.0,100.0,0.8151521682739258,0.0016015529632568359,0.5798735954808739,0.33625338673591615,0.14834180647380457
353.0,0.001,13.0,50.0,200.0,0.5847313880920411,0.001401376724243164,0.5636465678941373,0.3176974534988403,0.19583493854790382
354.0,0.001,13.0,50.0,500.0,0.7887157917022705,0.0014013290405273438,0.5851160674820112,0.3423608124256134,0.13265290532163485
355.0,0.001,13.0,50.0,1000.0,0.6753161430358887,0.0016015052795410156,0.5628434192524548,0.31679271459579467,0.19789308651486143
356.0,0.001,13.0,100.0,100.0,1.3396602153778077,0.002606105804443359,0.5850378377610865,0.34226927161216736,0.13449849485768312
357.0,0.001,13.0,100.0,200.0,1.1239919662475586,0.003403186798095703,0.5803515371114778,0.33680790662765503,0.14559652682127058
358.0,0.001,13.0,100.0,500.0,1.4166216373443603,0.0034030914306640626,0.5907153479284363,0.3489446222782135,0.11637580684252762
359.0,0.001,13.0,100.0,1000.0,0.9720218181610107,0.003002643585205078,0.6229707055483346,0.3880924999713898,0.015448153827964894
360.0,0.0005,3.0,5.0,100.0,0.2654426097869873,0.0004004001617431641,1.0501821433758614,1.1028825342655182,-1.7969347113878231
361.0,0.0005,3.0,5.0,200.0,0.3677330017089844,0.0010008811950683594,0.6216598378139624,0.386460953950882,0.02076455225445304
362.0,0.0005,3.0,5.0,500.0,0.7958405017852783,0.0006005764007568359,1.651452867303109,2.7272965729236605,-5.839693855342386
363.0,0.0005,3.0,5.0,1000.0,0.7302683830261231,0.00020022392272949218,0.606423075048651,0.3677489459514618,0.06891390529436306
364.0,0.0005,3.0,10.0,100.0,0.30367560386657716,0.00020022392272949218,0.7211990139094449,0.5201280176639557,-0.30223323835604277
365.0,0.0005,3.0,10.0,200.0,0.41030421257019045,0.0006005764007568359,0.9049284375333242,0.8188954770565033,-1.0715881176392876
366.0,0.0005,3.0,10.0,500.0,0.6449699878692627,0.00040030479431152344,0.5921135436003288,0.3505984485149384,0.1123283495142637
367.0,0.0005,3.0,10.0,1000.0,0.5521885871887207,0.0004002571105957031,0.5918485914741624,0.35028475522994995,0.11385257639544691
368.0,0.0005,3.0,20.0,100.0,0.30607919692993163,0.00040044784545898435,0.665956932009911,0.44349863529205324,-0.12440172897382167
369.0,0.0005,3.0,20.0,200.0,0.37346796989440917,0.0006006717681884766,0.7917112630697525,0.6268067240715027,-0.5771157352604662
370.0,0.0005,3.0,20.0,500.0,0.4271876335144043,0.0004004001617431641,0.6872813917604008,0.4723557114601135,-0.1949183118064573
371.0,0.0005,3.0,20.0,1000.0,0.5134659767150879,0.0006006240844726562,0.6053360725976636,0.36643176078796386,0.0728010027279197
372.0,0.0005,3.0,50.0,100.0,0.38414840698242186,0.0008008003234863282,0.5750622321742757,0.3306965708732605,0.16278138065710251
373.0,0.0005,3.0,50.0,200.0,0.45641517639160156,0.0008007526397705078,1.008067558600849,1.016200202703476,-1.5704831510354178
374.0,0.0005,3.0,50.0,500.0,0.47524313926696776,0.00040030479431152344,0.6037346747923426,0.3644955575466156,0.0792788445828875
375.0,0.0005,3.0,50.0,1000.0,0.34763026237487793,0.0010026931762695313,0.8374028669083187,0.7012435615062713,-0.7717605090946418
376.0,0.0005,3.0,100.0,100.0,0.37349562644958495,0.0012013912200927734,1.194939785860825,1.4278810918331146,-2.5888610426921796
377.0,0.0005,3.0,100.0,200.0,0.5476334095001221,0.0012011528015136719,0.9728285701954902,0.9463954269886017,-1.3963633636694914
378.0,0.0005,3.0,100.0,500.0,0.4009110450744629,0.001000833511352539,0.5737272118009283,0.3291629135608673,0.16612916953221699
379.0,0.0005,3.0,100.0,1000.0,0.5672790050506592,0.0008007526397705078,0.655897427262153,0.43020143508911135,-0.08499459208690793
380.0,0.0005,5.0,5.0,100.0,0.3346103668212891,0.0006006240844726562,1.3621266019632687,1.855388879776001,-3.7463722865625604
381.0,0.0005,5.0,5.0,200.0,0.6705846309661865,0.0006006717681884766,1.217274626232252,1.481757515668869,-2.7589372807070385
382.0,0.0005,5.0,5.0,500.0,0.6317861080169678,0.0005993843078613281,0.5883632192459513,0.34617127776145934,0.12271315510772704
383.0,0.0005,5.0,5.0,1000.0,0.7513908386230469,0.00040044784545898435,0.5816564133796099,0.33832418322563174,0.14383093022913482
384.0,0.0005,5.0,10.0,100.0,0.38857035636901854,0.00040030479431152344,0.5793745970081627,0.335674923658371,0.15061185024325355
385.0,0.0005,5.0,10.0,200.0,0.48430919647216797,0.0004004955291748047,0.6391265976899096,0.40848280787467955,-0.03200038520128665
386.0,0.0005,5.0,10.0,500.0,0.5494991302490234,0.0006005287170410157,0.6371726916184061,0.4059890389442444,-0.028731826390129056
387.0,0.0005,5.0,10.0,1000.0,0.5658368587493896,0.0008006095886230469,0.6433992282032748,0.4139625668525696,-0.04119252734200216
388.0,0.0005,5.0,20.0,100.0,0.3234984874725342,0.0010009288787841796,0.5823980366198881,0.33918747305870056,0.14046946866453996
389.0,0.0005,5.0,20.0,200.0,0.4734671115875244,0.0006007194519042969,0.5728633480114772,0.3281724154949188,0.16804341235079256
390.0,0.0005,5.0,20.0,500.0,0.4335936069488525,0.0006003856658935546,0.595666807974998,0.35481894612312315,0.10266014858278397
391.0,0.0005,5.0,20.0,1000.0,0.5735969543457031,0.0006006717681884766,0.7346706971940956,0.5397410333156586,-0.3614321033117497
392.0,0.0005,5.0,50.0,100.0,0.45233306884765623,0.0005996227264404297,0.5749095990808694,0.3305210471153259,0.16364982925106547
393.0,0.0005,5.0,50.0,200.0,0.44900760650634763,0.0008006095886230469,0.5815487083837245,0.3381989002227783,0.1451186870312476
394.0,0.0005,5.0,50.0,500.0,0.4352908134460449,0.0010010719299316407,0.5808580286950605,0.33739604949951174,0.14473720901498027
395.0,0.0005,5.0,50.0,1000.0,0.41400489807128904,0.0012001991271972656,0.5983560591378076,0.3580299735069275,0.09344902677186502
396.0,0.0005,5.0,100.0,100.0,0.625002384185791,0.0022016048431396486,0.5874288526024989,0.3450726568698883,0.12600816964430003
397.0,0.0005,5.0,100.0,200.0,0.7369964599609375,0.0014014244079589844,0.8736989668921779,0.7633498847484589,-0.9291286583117291
398.0,0.0005,5.0,100.0,500.0,0.6497387886047363,0.0014001846313476563,0.5857601151580041,0.3431149125099182,0.13307813768872118
399.0,0.0005,5.0,100.0,1000.0,0.5521824359893799,0.0014013290405273438,0.6218195003875033,0.3866594910621643,0.021624162680723626
400.0,0.0005,7.0,5.0,100.0,0.39050889015197754,0.0006006240844726562,0.755090145640988,0.5701611280441284,-0.42252890431537454
401.0,0.0005,7.0,5.0,200.0,0.7212097644805908,0.00040035247802734376,1.152316651106486,1.3278336644172668,-2.332238870098421
402.0,0.0005,7.0,5.0,500.0,0.7751692771911621,0.0008006095886230469,0.5732181940467533,0.3285790979862213,0.16823948452946763
403.0,0.0005,7.0,5.0,1000.0,0.5885358810424804,0.0006005764007568359,0.616852237084324,0.38050668239593505,0.03967826887098573
404.0,0.0005,7.0,10.0,100.0,0.4255880355834961,0.0008009433746337891,0.5808623538938174,0.3374010741710663,0.1447178726149834
405.0,0.0005,7.0,10.0,200.0,0.4906041145324707,0.0008009433746337891,0.5773780069266703,0.33336536288261415,0.15563893757193684
406.0,0.0005,7.0,10.0,500.0,0.627571439743042,0.00040030479431152344,0.5715492373388237,0.32666853070259094,0.17266054802426192
407.0,0.0005,7.0,10.0,1000.0,0.793521499633789,0.0006003856658935546,0.5690411440818577,0.3238078236579895,0.17974427257943099
408.0,0.0005,7.0,20.0,100.0,0.4443190574645996,0.001001119613647461,0.5709640700114179,0.3259999692440033,0.1748478237743162
409.0,0.0005,7.0,20.0,200.0,0.5416119575500489,0.0005001544952392579,0.5906821601698161,0.34890541434288025,0.11659070041861282
410.0,0.0005,7.0,20.0,500.0,0.3518339157104492,0.0006019115447998047,0.5916997194012596,0.35010855793952944,0.11347604866980159
411.0,0.0005,7.0,20.0,1000.0,0.5372018814086914,0.0004004001617431641,0.56023567413405,0.31386401057243346,0.20489618584938615
412.0,0.0005,7.0,50.0,100.0,0.46022930145263674,0.001200246810913086,0.6239357518062042,0.38929582238197324,0.014624326188515724
413.0,0.0005,7.0,50.0,200.0,0.40061378479003906,0.0010001659393310547,0.599407507499186,0.35928936004638673,0.08983378969840869
414.0,0.0005,7.0,50.0,500.0,0.42980666160583497,0.0010008811950683594,0.5666416126444052,0.32108271718025205,0.18668615787060008
415.0,0.0005,7.0,50.0,1000.0,0.5099903106689453,0.0010009288787841796,0.5702339013689978,0.3251667022705078,0.17678144533431242
416.0,0.0005,7.0,100.0,100.0,0.7438037395477295,0.0020004749298095704,0.601077714254471,0.3612944185733795,0.08504038634972917
417.0,0.0005,7.0,100.0,200.0,0.6884413719177246,0.001801443099975586,0.5949770795991529,0.3539977252483368,0.10591766569945045
418.0,0.0005,7.0,100.0,500.0,0.6619999885559082,0.002201557159423828,0.5891361868427741,0.34708144664764407,0.11990279680603433
419.0,0.0005,7.0,100.0,1000.0,0.7626942157745361,0.002001523971557617,0.5719150706359761,0.3270868480205536,0.17137462348619628
